me_date,n,ic,p,factor,horizon_m
2017-11-30,1572,-0.08926668170042346,0.00039478329639818985,at,6
2017-12-31,1572,-0.06027071414523383,0.01685238042949518,at,6
2018-01-31,1572,-0.06554597526687352,0.009335283530630723,at,6
2018-02-28,1587,-0.05310866735428406,0.034385232140720014,at,6
2018-03-31,1587,-0.0701226421458033,0.005194354339746477,at,6
2018-04-30,1587,-0.006402231094789301,0.798840183094682,at,6
2018-05-31,1591,0.01053094383407902,0.6746806253849532,at,6
2018-06-30,1591,-0.013114164071156089,0.6011826964738907,at,6
2018-07-31,1591,-0.008115921583137868,0.7463367260768359,at,6
2018-08-31,1609,0.01546252255173595,0.5353940615896593,at,6
2018-09-30,1610,0.10525861553556559,2.3166179140835864e-05,at,6
2018-10-31,1609,0.11271231593461405,5.840301572778617e-06,at,6
2018-11-30,1616,0.07990337095284344,0.0013056668142585172,at,6
2018-12-31,1616,0.10517346458192016,2.271287160194286e-05,at,6
2019-01-31,1616,0.11819559232346531,1.893820266169356e-06,at,6
2019-02-28,1623,0.09700786413106437,9.065608615024303e-05,at,6
2019-03-31,1624,0.040688655531574316,0.1011875150144761,at,6
2019-04-30,1625,0.024821481703226535,0.31732501693359483,at,6
2019-05-31,1632,0.06963594780750777,0.004886596844572571,at,6
2019-06-30,1633,0.027536404399254154,0.2660883768065135,at,6
2019-07-31,1633,-0.015981635472246652,0.518686867489465,at,6
2019-08-31,1644,-0.06351083765263876,0.010001729015303669,at,6
2019-09-30,1644,0.00010267512478371125,0.9966808681635683,at,6
2019-10-31,1644,0.017613102689992163,0.47543881530708165,at,6
2019-11-30,1647,0.030614756633407465,0.21431256623283498,at,6
2019-12-31,1647,-0.014346679098468117,0.560686092078778,at,6
2020-01-31,1647,0.024124714111474703,0.3278476932328943,at,6
2020-02-29,1657,0.05151801373542165,0.03600102373935333,at,6
2020-03-31,1657,-0.0049920960875560055,0.8390900887608144,at,6
2020-04-30,1657,0.006084838624012302,0.8045163182007273,at,6
2020-05-31,1665,0.004693902050085914,0.8482207413292531,at,6
2020-06-30,1665,0.06334487103718976,0.009726447037733805,at,6
2020-07-31,1665,0.06427696997518757,0.008702444484748226,at,6
2020-08-31,1675,0.03509382011889954,0.1511029614553972,at,6
2020-09-30,1676,0.1084398895592077,8.61779439812691e-06,at,6
2020-10-31,1676,0.06317808108323703,0.009678717138136264,at,6
2020-11-30,1684,0.0690677304587296,0.004574188504900628,at,6
2020-12-31,1684,0.06790667536777709,0.0053066288122358704,at,6
2021-01-31,1684,0.020936282078164416,0.39055608352370486,at,6
2021-02-28,1692,0.016655986084979216,0.4935538918441167,at,6
2021-03-31,1692,-0.053042001384615525,0.029128038222370554,at,6
2021-04-30,1692,-0.01098511543281841,0.6515999479010544,at,6
2021-05-31,1699,0.025208001053207366,0.29906196696535314,at,6
2021-06-30,1699,0.02940490656896137,0.22573883512714557,at,6
2021-07-31,1699,-0.027268482781300684,0.26128493690765026,at,6
2021-08-31,1702,-0.010706104127237312,0.6589439123098597,at,6
2021-09-30,1703,0.04950984958643443,0.04106268779160273,at,6
2021-10-31,1704,-0.034684013079847816,0.15239586375463005,at,6
2021-11-30,1715,-0.07192310497709004,0.0028805247967128873,at,6
