me_date,n,ic,p,factor,horizon_m
2021-08-31,1243,0.001610054659036119,0.954778324115017,ma_yoy,3
2021-09-30,1244,0.07406075759409803,0.008972120411234763,ma_yoy,3
2021-10-31,1244,0.014865764486865803,0.6004016027381167,ma_yoy,3
2021-11-30,1246,-0.07191202422435267,0.011112441418884891,ma_yoy,3
2021-12-31,1246,-0.0610770879458537,0.031099886718586964,ma_yoy,3
2022-01-31,1249,-0.1474879846328255,1.6423561654914882e-07,ma_yoy,3
2022-02-28,1265,-0.06192804591967647,0.02762848723086042,ma_yoy,3
2022-03-31,1265,-0.11080162607373875,7.84347641690822e-05,ma_yoy,3
2022-04-30,1265,-0.0416443109678214,0.13878402528164277,ma_yoy,3
2022-05-31,1261,-0.07909265205584572,0.0049504196373340095,ma_yoy,3
2022-06-30,1261,-0.06060631069045515,0.03139671019937656,ma_yoy,3
2022-07-31,1261,-0.013274610688406905,0.637682052357408,ma_yoy,3
2022-08-31,1273,0.0324552696470632,0.24721398034934067,ma_yoy,3
2022-09-30,1273,0.02697463298448997,0.33622000473319613,ma_yoy,3
2022-10-31,1273,-0.006049908233845412,0.8292641973033991,ma_yoy,3
2022-11-30,1274,0.009402456350536919,0.7374130192703787,ma_yoy,3
2022-12-31,1274,-0.07712273909823557,0.005884423239971301,ma_yoy,3
2023-01-31,1274,-0.006510948391879596,0.8164055817118133,ma_yoy,3
2023-02-28,1283,0.0104264904025147,0.7090647404694334,ma_yoy,3
2023-03-31,1283,0.05622798625084964,0.04404527398235358,ma_yoy,3
2023-04-30,1283,-0.022347025526239243,0.42384549859097,ma_yoy,3
2023-05-31,1283,0.008149295136446782,0.7705773052093282,ma_yoy,3
2023-06-30,1284,-0.055698385096514015,0.04599464219692468,ma_yoy,3
2023-07-31,1284,-0.0350223306382486,0.2097999440271038,ma_yoy,3
2023-08-31,1305,-0.09140138828511173,0.0009476902293497524,ma_yoy,3
2023-09-30,1305,-0.04923834481928365,0.07538766370248025,ma_yoy,3
2023-10-31,1305,-0.003912100151002544,0.8877207267080691,ma_yoy,3
2023-11-30,1303,0.0017287926687292617,0.9502884589518977,ma_yoy,3
2023-12-31,1304,0.009623427331396622,0.7284517528531159,ma_yoy,3
2024-01-31,1304,0.02466943530033067,0.3734027224534058,ma_yoy,3
2024-02-29,1320,0.010267915714200307,0.7093655542592332,ma_yoy,3
2024-03-31,1320,-0.043398930699677714,0.11502345151319306,ma_yoy,3
2024-04-30,1321,-0.031985201484274355,0.24535048168361778,ma_yoy,3
2024-05-31,1313,-0.021860438442421973,0.42867526417864044,ma_yoy,3
2024-06-30,1313,-0.010439698564756617,0.7054780996989283,ma_yoy,3
2024-07-31,1312,0.03090265656235487,0.2633355576695188,ma_yoy,3
2024-08-31,1325,0.04125286048277113,0.1333947674662187,ma_yoy,3
2024-09-30,1324,0.04264082382586125,0.12094879138574863,ma_yoy,3
2024-10-31,1324,0.046469430785187865,0.09099153281089739,ma_yoy,3
2024-11-30,1320,-0.04571387096997312,0.0968818964862418,ma_yoy,3
2024-12-31,1320,-0.07605390730410863,0.005699916912257893,ma_yoy,3
2025-01-31,1320,-0.05382729659628267,0.05055857267193761,ma_yoy,3
2025-02-28,1331,-0.08025443482305593,0.003390838824853895,ma_yoy,3
2025-03-31,1332,-0.01991888320689673,0.4676177583559036,ma_yoy,3
2025-04-30,1332,-0.008226197210487533,0.7642143544919429,ma_yoy,3
2025-05-31,1324,0.0650096927498248,0.017992911657587735,ma_yoy,3
2025-06-30,1324,0.04269274680932285,0.12049635968727443,ma_yoy,3
2025-07-31,1324,0.04147078383947621,0.13149998835256468,ma_yoy,3
2025-08-31,1346,-0.031127694189696107,0.25377655007512023,ma_yoy,3
2025-09-30,1346,-0.003960474301765728,0.8845790593169596,ma_yoy,3
2025-10-31,1346,0.02007301270096619,0.46183655731884465,ma_yoy,3
2025-11-30,1346,0.07642915183930361,0.005023512778484225,ma_yoy,3
2025-12-31,1346,-0.01866154513524973,0.49392726063142167,ma_yoy,3
2017-11-30,1078,-0.017359315642339387,0.5691264416124605,ma_yoy,6
2017-12-31,1078,-0.02943554661899733,0.33427309706624375,ma_yoy,6
2018-01-31,1078,-0.03967861996234939,0.19299646328628112,ma_yoy,6
2018-02-28,1105,-0.03937251960469338,0.1909313177187339,ma_yoy,6
2018-03-31,1105,-0.04289475537897307,0.15417750649871642,ma_yoy,6
2018-04-30,1105,-0.038828356245698345,0.19714098447977296,ma_yoy,6
2018-05-31,1108,-0.039096163575229326,0.19346118964250109,ma_yoy,6
2018-06-30,1108,-0.02801093855204994,0.3515845382938574,ma_yoy,6
2018-07-31,1108,-0.05566335603692972,0.06399847464002084,ma_yoy,6
2018-08-31,1131,-0.0380756126586227,0.20070556582367458,ma_yoy,6
2018-09-30,1131,-0.02409926455706819,0.41811955282315827,ma_yoy,6
2018-10-31,1130,-0.052754303650979,0.07628960958282094,ma_yoy,6
2018-11-30,1133,-0.07819334214461006,0.008460442521499996,ma_yoy,6
2018-12-31,1133,-0.05019593831149315,0.09125811078010447,ma_yoy,6
2019-01-31,1133,-0.0438352017322948,0.14032660542649336,ma_yoy,6
2019-02-28,1146,-0.048295320305020074,0.1022394093370035,ma_yoy,6
2019-03-31,1146,-0.06480121566158922,0.02826396903733117,ma_yoy,6
2019-04-30,1147,-0.03764053325315745,0.20271728250019,ma_yoy,6
2019-05-31,1150,-0.06290851983213615,0.03291449419413496,ma_yoy,6
2019-06-30,1150,-0.08056347474184003,0.0062662563291193026,ma_yoy,6
2019-07-31,1150,-0.05298614256260223,0.0724698278468906,ma_yoy,6
2019-08-31,1164,-0.03144236239015945,0.28378943556626673,ma_yoy,6
2019-09-30,1164,0.022200932948242942,0.4492184980912983,ma_yoy,6
2019-10-31,1164,-0.016922611491696292,0.5640899506452889,ma_yoy,6
2019-11-30,1164,0.013417635640349737,0.6474524255883924,ma_yoy,6
2019-12-31,1164,0.02607198060830322,0.3741618005616407,ma_yoy,6
2020-01-31,1164,-0.02947638217098465,0.31499477364621853,ma_yoy,6
2020-02-29,1179,-0.019029602311405835,0.5138998792789066,ma_yoy,6
2020-03-31,1179,-0.07966384345478378,0.006203393614123154,ma_yoy,6
2020-04-30,1179,-0.03926453365697448,0.17788400450723313,ma_yoy,6
2020-05-31,1181,-0.03159493611130315,0.2779648186954792,ma_yoy,6
2020-06-30,1181,-0.05651169908011088,0.052190613262734754,ma_yoy,6
2020-07-31,1181,-0.05288306538754305,0.06926163073467284,ma_yoy,6
2020-08-31,1213,0.0003010002504643072,0.9916443275790465,ma_yoy,6
2020-09-30,1213,0.005661877809226436,0.8438345793767612,ma_yoy,6
2020-10-31,1213,0.005519335447793853,0.8477175177172919,ma_yoy,6
2020-11-30,1214,-0.01813440977679703,0.5278775735402432,ma_yoy,6
2020-12-31,1214,-0.01945941274639885,0.4981646761696067,ma_yoy,6
2021-01-31,1214,-0.015374131637770025,0.5925440413349756,ma_yoy,6
2021-02-28,1235,-0.052732322022680626,0.06394522011310348,ma_yoy,6
2021-03-31,1235,-0.06709191557580307,0.018371126580258874,ma_yoy,6
2021-04-30,1235,-0.09729091463999545,0.0006177134026417696,ma_yoy,6
2021-05-31,1240,-0.030559052012825633,0.28225784358093753,ma_yoy,6
2021-06-30,1240,-0.0023292569131882087,0.9346952295312086,ma_yoy,6
2021-07-31,1240,-0.03687507129753571,0.1944121027474857,ma_yoy,6
2021-08-31,1243,-0.028733792005593863,0.3114260678969129,ma_yoy,6
2021-09-30,1244,0.020020901650068382,0.480495570488785,ma_yoy,6
2021-10-31,1244,-0.10108332613279382,0.00035587478379307173,ma_yoy,6
2021-11-30,1246,-0.1256955288424879,8.583079536302878e-06,ma_yoy,6
2021-12-31,1246,-0.1525879010397941,6.215919468118823e-08,ma_yoy,6
2022-01-31,1249,-0.1425929875724008,4.1873172754246945e-07,ma_yoy,6
2022-02-28,1265,-0.10850810728395258,0.00011022878641333143,ma_yoy,6
2022-03-31,1265,-0.12413686509403041,9.51426328441458e-06,ma_yoy,6
2022-04-30,1265,-0.059867450572730095,0.033245921724690854,ma_yoy,6
2022-05-31,1261,-0.07785235652828115,0.005674189692858833,ma_yoy,6
2022-06-30,1261,-0.07386002310091577,0.00869563241932243,ma_yoy,6
2022-07-31,1261,-0.030939506672102438,0.2722689052457438,ma_yoy,6
2022-08-31,1273,0.027353687390694277,0.32947130048223205,ma_yoy,6
2022-09-30,1273,-0.008514838912732609,0.7615019436685848,ma_yoy,6
2022-10-31,1273,-0.020037992709853066,0.47503709579031506,ma_yoy,6
2022-11-30,1274,0.018812014338840156,0.5023096870324186,ma_yoy,6
2022-12-31,1274,-0.009411111850980449,0.7371802173699463,ma_yoy,6
2023-01-31,1274,-0.01029538605545418,0.7135267980691576,ma_yoy,6
2023-02-28,1283,0.0012869966525481506,0.963267205660266,ma_yoy,6
2023-03-31,1283,0.0017443695686362283,0.9502278102782427,ma_yoy,6
2023-04-30,1283,-0.053326028776165914,0.05618712707593394,ma_yoy,6
2023-05-31,1283,-0.07081640813462756,0.011171574034686443,ma_yoy,6
2023-06-30,1284,-0.07874342361117204,0.004754017837937984,ma_yoy,6
2023-07-31,1284,-0.028147810606247096,0.3135330537500061,ma_yoy,6
2023-08-31,1305,-0.06285556576078392,0.023164336679495037,ma_yoy,6
2023-09-30,1305,-0.010187377919309825,0.7131165513539038,ma_yoy,6
