score,label,liquidity,horizon,top_n,direction,mean_ret,std_ret,sharpe_proxy,win_rate,n_days
sig_rvol_log_rn,log(RVOL),liq_100m,10,20,top,0.007965806881046021,0.05253557318992692,2.4070026520532,0.5883296571084821,4987
sig_rvol_log_rn,log(RVOL),liq_100m,10,20,bot,0.005622991319018903,0.05460965533380034,1.6345501428416105,0.5724884700220574,4987
sig_rvol_log_rn,log(RVOL),liq_100m,10,50,top,0.00855690046307621,0.05032698585918523,2.6990804514514126,0.599584343609283,2887
sig_rvol_log_rn,log(RVOL),liq_100m,10,50,bot,0.005859493407186248,0.053317937926083914,1.7445643587037332,0.5839972289573953,2887
sig_rvol_log_rn,log(RVOL),liq_100m,20,10,top,0.014477046162753289,0.08456532745148548,2.7176147733186093,0.5742415109503717,4977
sig_rvol_log_rn,log(RVOL),liq_100m,20,10,bot,0.01276561007559463,0.0884039289831281,2.292293791636098,0.5732368896925859,4977
sig_rvol_log_rn,log(RVOL),liq_100m,20,20,top,0.013517994419001795,0.07517921904835,2.854399280261434,0.5905163753265019,4977
sig_rvol_log_rn,log(RVOL),liq_100m,20,20,bot,0.011325399266317178,0.07921595174457606,2.269557277085189,0.5810729355033153,4977
sig_rvol_log_rn,log(RVOL),liq_100m,20,50,top,0.014755743756851479,0.07213744588122709,3.2471370102042374,0.6054918317692041,2877
sig_rvol_log_rn,log(RVOL),liq_100m,20,50,bot,0.012000469325576732,0.07429907566331984,2.5639827011099356,0.5794230100799443,2877
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,10,top,0.00928841395152501,0.0787475599084794,1.8724262759520824,0.5538399839582916,4987
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,10,bot,0.004258418339445925,0.027180373073129295,2.487099615815555,0.6077802285943453,4987
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,20,top,0.008638998586509085,0.07078120243171578,1.9375179610935722,0.5600561459795468,4987
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,20,bot,0.0038078973821349827,0.028945431773375566,2.088360519904206,0.5941447764186886,4987
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,50,top,0.009280942103724613,0.06760377205554226,2.179322010494019,0.5684101143055075,2887
sig_atr_pct_rn,ATR% (raw rank),liq_100m,10,50,bot,0.003065366507151584,0.026935323317288616,1.8065936747046667,0.6075510910980256,2887
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,10,top,0.017061450340514532,0.11519578700380499,2.3511461198970087,0.556158328310227,4977
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,10,bot,0.008562874872575978,0.03830903770699018,3.5482860614584544,0.6441631504922645,4977
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,20,top,0.01604654132825565,0.10399154968866255,2.449535056515064,0.5700221016676713,4977
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,20,bot,0.007841058802513515,0.04179931172191923,2.977870795323059,0.62889290737392,4977
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,50,top,0.018038438618006247,0.09705901225168173,2.9502807528718433,0.581160931525895,2877
sig_atr_pct_rn,ATR% (raw rank),liq_100m,20,50,bot,0.006071038387504383,0.03682695569686821,2.6169620816030377,0.6152241918665277,2877
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,10,top,0.004191106476014727,0.03193936443761712,2.083064390724215,0.5911369560858232,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,10,bot,0.0074852099819864,0.07090308473359877,1.6758653757739634,0.5504311209143774,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,20,top,0.00416493379416496,0.03228803564516754,2.0477019724905574,0.5935432123521155,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,20,bot,0.006738809085658026,0.06408104505078124,1.669374738748241,0.561259274112693,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,50,top,0.00400317464347515,0.029783573429592113,2.1336737016663525,0.6137859369587807,2887
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,10,50,bot,0.007630209576725485,0.06103275970654021,1.9846033921834043,0.574298579840665,2887
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,10,top,0.007675660281000314,0.04492875085273049,2.712012401810472,0.621458710066305,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,10,bot,0.013476563622179794,0.10343799668808515,2.068232391209951,0.5575647980711271,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,20,top,0.007554937372806347,0.045609075389099585,2.6295405405947494,0.6160337552742616,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,20,bot,0.013122695281378374,0.09319355142687458,2.2353084122553866,0.5686156319067711,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,50,top,0.007633940200759299,0.04113872992778805,2.9457653160708914,0.6176572818908586,2877
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_100m,20,50,bot,0.015293960131758072,0.08638640543278758,2.8104432543927027,0.5853319429961765,2877
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,10,top,0.006650060918980979,0.05634695405954508,1.8735075592331356,0.5550431120914378,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,10,bot,0.0037843183954692585,0.0510100975148764,1.1776921641891003,0.5412071385602567,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,20,top,0.006804863511658618,0.05064575244442977,2.1329302879653276,0.5813114096651293,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,20,bot,0.003209311159644124,0.04622633858989746,1.1021040559026671,0.5540405053138159,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,50,top,0.006797825334568776,0.04615995555416166,2.3377867342467904,0.6021656306396631,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,10,50,bot,0.0031617704168049876,0.04376718857078771,1.1467848630967907,0.5758973330659716,4987
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,10,top,0.014622711783191602,0.08236525271966906,2.8182801067853704,0.5686156319067711,4977
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,10,bot,0.009743123241626366,0.07517233938971296,2.0575026372472673,0.5517379947759694,4977
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,20,top,0.014071479219065949,0.07372806543185764,3.0297527304744722,0.5927265420936307,4977
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,20,bot,0.009034000876078275,0.0690012773983071,2.0783719284561393,0.5734378139441431,4977
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,50,top,0.013510336641712927,0.0671407801040015,3.194332043270877,0.6134217400040185,4977
sig_rvol_log_rn,log(RVOL),ex_bottom20pct,20,50,bot,0.00859368485861928,0.06548079687879467,2.0833667944194763,0.5842877235282299,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,10,top,0.007844979857677816,0.07893835771438332,1.5776258598253918,0.5367956687387206,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,10,bot,0.0021675772945899657,0.0234930031892102,1.4646583298373197,0.5935432123521155,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,20,top,0.007981531084909645,0.07105054115432032,1.7832781557288753,0.554642069380389,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,20,bot,0.002533906537471439,0.025421545300440232,1.5823003199213308,0.5973531181070784,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,50,top,0.007912469131001751,0.06314819979414137,1.989075759437392,0.5752957689993984,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,10,50,bot,0.002797295614753968,0.028375590788978132,1.5649256986843654,0.6001604170844195,4987
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,10,top,0.013068363067116095,0.11190474775925897,1.8538429911484988,0.5342575848904962,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,10,bot,0.004327182164121195,0.034873018042405314,1.96977179377205,0.602973678923046,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,20,top,0.015540634046399661,0.10314900196303692,2.3916849676027456,0.5613823588507133,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,20,bot,0.00508006128503693,0.03816491850214138,2.1130262030174323,0.6019690576652602,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,50,top,0.015771754663587198,0.09254166125812818,2.7054716769725036,0.5858951175406871,4977
sig_atr_pct_rn,ATR% (raw rank),ex_bottom20pct,20,50,bot,0.005677379809274266,0.04319384850500275,2.086538096561499,0.6049829214386176,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,10,top,0.0011770645201820132,0.031892099384446475,0.5858918147604836,0.5446160016041709,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,10,bot,0.006595615793112952,0.06934488865564449,1.5098755917162903,0.5430118307599759,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,20,top,0.001962257395044067,0.03148456412675687,0.9893695948304949,0.5676759574894726,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,20,bot,0.006308131504051381,0.06267998816746806,1.5976149024744752,0.5684780429115701,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,50,top,0.0029089831673654396,0.03244268648465098,1.4233924861734033,0.5841187086424704,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,50,bot,0.00586120838559586,0.05716229414970913,1.6277128132750347,0.5764988971325447,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,10,top,0.004649544077924094,0.04630346978671506,1.5940322481253504,0.5768535262206148,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,10,bot,0.014334980474238585,0.10108597902026253,2.2511604725834236,0.5541490857946554,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,20,top,0.005607958964706737,0.046859388253378036,1.8998026226515674,0.5889089813140446,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,20,bot,0.013260088529710968,0.09182822412570359,2.292295007096536,0.5627888286116134,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,50,top,0.006802173973904894,0.048419201237786716,2.2301310533189986,0.6025718304199317,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,50,bot,0.01247955288640337,0.08353886800256188,2.371432187208167,0.5764516777175005,4977
