score,label,horizon,universe,decile,mean_ret,median_ret,std_ret,win_rate,n_days
sig_macd_hist_rn,MACD Hist,5,momentum,2,0.001471363287019844,0.004271406781902687,0.034003506343013384,0.5612525808671713,2906
sig_macd_hist_rn,MACD Hist,5,momentum,3,0.001865188521581719,0.004661496245399764,0.03194032046340749,0.5839642119752236,2906
sig_macd_hist_rn,MACD Hist,5,momentum,4,0.0021149467325254955,0.004672672560918438,0.029734556572323177,0.5860289057123194,2906
sig_macd_hist_rn,MACD Hist,5,momentum,5,0.002512378295884081,0.004671242363618919,0.02869133775552127,0.5891259463179629,2906
sig_macd_hist_rn,MACD Hist,5,momentum,6,0.0028797640956576788,0.005554707158647596,0.02814052147693668,0.6114934618031659,2906
sig_macd_hist_rn,MACD Hist,5,momentum,7,0.0031318358901872164,0.0057651647643998955,0.028034042199399603,0.6066758430832759,2906
sig_macd_hist_rn,MACD Hist,5,momentum,8,0.003182571296812584,0.006087507220436659,0.028598940946541865,0.6070199587061252,2906
sig_macd_hist_rn,MACD Hist,5,momentum,9,0.003696532944595078,0.006028504817427638,0.030380049256017245,0.5894700619408121,2906
sig_macd_hist_rn,MACD Hist,5,momentum,10,0.005072121162027553,0.007127861491524547,0.036142236829773626,0.5925671025464556,2906
sig_macd_hist_rn,MACD Hist,10,all,1,0.0038655592525616888,0.007449520557542716,0.044111360642087205,0.5863498203923736,3619
sig_macd_hist_rn,MACD Hist,10,all,2,0.0033520066623039507,0.007602212984948162,0.03858242147628052,0.6076264161370545,3619
sig_macd_hist_rn,MACD Hist,10,all,3,0.004258721866517944,0.007917717314650073,0.035707112412518296,0.6170212765957447,3619
sig_macd_hist_rn,MACD Hist,10,all,4,0.004732223029913475,0.008228165017111376,0.032912884004232396,0.6300082895827577,3619
sig_macd_hist_rn,MACD Hist,10,all,5,0.005745895033681469,0.008565036962504302,0.03223908038785719,0.6418900248687482,3619
sig_macd_hist_rn,MACD Hist,10,all,6,0.006514293424951817,0.008625751738893767,0.0317847703281109,0.6487980105001382,3619
sig_macd_hist_rn,MACD Hist,10,all,7,0.0062159876386262605,0.008738822847258531,0.03148463531593401,0.649626968775905,3619
sig_macd_hist_rn,MACD Hist,10,all,8,0.006773662036408261,0.009330347012495552,0.03324464972033966,0.6418900248687482,3619
sig_macd_hist_rn,MACD Hist,10,all,9,0.006783932913445316,0.009498809581773295,0.03554363092824436,0.6349820392373584,3619
