me_date,n,ic,p,factor,horizon_m
2022-06-30,1724,0.05772183336671946,0.016532943452478042,level,1
2022-07-31,1724,-0.0593645804029801,0.013691080877787936,level,1
2022-08-31,1728,-0.08933416446907114,0.00020056756542186752,level,1
2022-09-30,1729,0.09863204808143738,3.985855033787675e-05,level,1
2022-10-31,1729,0.10852602519333876,6.104202388184415e-06,level,1
2022-11-30,1741,-0.064100664922856,0.007462906367879176,level,1
2022-12-31,1741,0.241627378064768,1.5066993333352617e-24,level,1
2023-01-31,1742,0.10954973424723624,4.587379353213586e-06,level,1
2023-02-28,1744,0.19289490585298685,4.430180668004451e-16,level,1
2023-03-31,1744,-0.051343621271812176,0.032028927229378217,level,1
2023-04-30,1744,0.08574011400782884,0.000337533680174428,level,1
2023-05-31,1754,0.030769188876561077,0.19773759982471834,level,1
2023-06-30,1756,0.12710987377032673,9.072042641046633e-08,level,1
2023-07-31,1756,0.06587267972933895,0.005755312498827635,level,1
2023-08-31,1759,0.06155320646968117,0.009817787622618555,level,1
2023-09-30,1759,-0.07332510940077017,0.00208924379200109,level,1
2023-10-31,1763,0.1121793418668567,2.338050011294542e-06,level,1
2023-11-30,1777,-0.0207147768502492,0.3828267345033204,level,1
2023-12-31,1779,0.035978072620083804,0.1292882471886906,level,1
2024-01-31,1779,0.09142582754705787,0.00011266747120728171,level,1
2024-02-29,1784,0.26398570080561823,7.935410774696869e-30,level,1
2024-03-31,1786,-0.007646506227348849,0.7467496253479597,level,1
2024-04-30,1787,-0.0728021324709301,0.0020735362627279747,level,1
2024-05-31,1806,0.01839817910200368,0.43457121137849386,level,1
2024-06-30,1807,-0.05087538428549438,0.030575295747237635,level,1
2024-07-31,1807,0.1310925828047007,2.233249747492207e-08,level,1
2024-08-31,1810,-0.0471757901496895,0.044772870746889584,level,1
2024-09-30,1809,0.0591119015825306,0.011915779353519236,level,1
2024-10-31,1809,0.08415660702359193,0.0003393308666752497,level,1
2024-11-30,1836,0.16073861611931364,4.273699215303274e-12,level,1
2024-12-31,1837,0.1643618829863923,1.3601490733458035e-12,level,1
2025-01-31,1837,-0.02822429497850692,0.226617722759131,level,1
2025-02-28,1838,0.125239122208406,7.172000670556831e-08,level,1
2025-03-31,1839,0.16480658601484025,1.1489914478504514e-12,level,1
2025-04-30,1840,0.056900272022973326,0.014643860502884217,level,1
2025-05-31,1857,0.16849174074448472,2.7070386419879356e-13,level,1
2025-06-30,1859,0.06794772515678493,0.00337807825121204,level,1
2025-07-31,1860,0.016038213410724648,0.4893952513674834,level,1
2025-08-31,1864,-0.0034879186236706104,0.8803803494636449,level,1
2025-09-30,1867,0.07081237054790036,0.002202223465709485,level,1
2025-10-31,1867,0.002229340404881507,0.9233119187337893,level,1
2025-11-30,1896,-0.1114649965379556,1.1416939588083395e-06,level,1
2025-12-31,1897,-0.05613964186370068,0.014466966602043958,level,1
2016-02-29,1393,0.09657113374368981,0.000306764498840148,level,3
2016-03-31,1393,0.0627536290089737,0.01916249656187223,level,3
2016-04-30,1393,0.06804684205727575,0.011073478966269939,level,3
2016-05-31,1420,0.03786895626498462,0.15379142669161727,level,3
2016-06-30,1419,0.04927935619907137,0.06347834972142637,level,3
2016-07-31,1420,0.03780296273845857,0.15451039701813823,level,3
