indicator,label,horizon,universe,regime,mean,std,ir,p,ci_low,ci_high,win_rate,n
sig_obv_mom,OBV 動能,1,momentum,ranging,-0.014572658228679529,0.1085189453554822,-0.13428676606598944,4.001243780749064e-13,-0.017922202707861053,-0.010719188399459853,45.078071961982346,2946
sig_macd_hist,MACD Hist,1,momentum,ranging,-0.023672152512962775,0.1480286807977928,-0.15991598645196967,0.0,-0.02891654971815707,-0.018703519050710587,43.38085539714868,2946
sig_rvol_log,log(RVOL),1,momentum,ranging,-0.024932360861657815,0.12233195090957202,-0.2038090676742976,0.0,-0.029544977555937994,-0.020071743653858495,40.828804347826086,2944
sig_adx_dir,ADX×方向,1,momentum,ranging,-0.026931475741147272,0.15191400153926812,-0.17728106341919891,0.0,-0.032103534342943385,-0.02168267205491265,42.871690427698574,2946
sig_vwap_dev,VWAP 偏離,1,momentum,ranging,-0.030846346694461884,0.16515478215575766,-0.18677234950042598,0.0,-0.03682497598470134,-0.02446817699020642,41.71758316361168,2946
sig_atr_pct,ATR%,1,momentum,ranging,-0.031818847554163796,0.22354747714297474,-0.14233597247806715,1.509903313490213e-14,-0.03875216714727758,-0.024999447821339248,45.48540393754243,2946
sig_rsi_dev,RSI 偏離,1,momentum,ranging,-0.031822634767865135,0.15711911296592498,-0.2025382791892838,0.0,-0.03753690043589417,-0.025724368225922653,41.51391717583164,2946
sig_bb_pos,BB %B,1,momentum,ranging,-0.03386997779635422,0.14912169662724362,-0.2271297776407299,0.0,-0.0393153385559746,-0.028003230716830356,39.78275627970129,2946
sig_kd_diff,KD 差,1,momentum,ranging,-0.034870095195530894,0.12016419820112653,-0.29018705835465713,0.0,-0.04034180015276986,-0.02920169600726695,37.44059742023082,2946
sig_ma20_dev,MA20 偏離,1,momentum,ranging,-0.03497143829476932,0.16478288819030765,-0.21222736583170473,0.0,-0.040820144893234045,-0.02900340330669091,40.90291921249151,2946
sig_td_setup,TD Setup,1,momentum,ranging,-0.036775048212060485,0.12845781784201887,-0.2862811219266351,0.0,-0.04159341390368775,-0.03189918259316231,38.289205702647656,2946
sig_efi,EFI,1,momentum,ranging,-0.04233984378858993,0.1450902053788174,-0.2918173813183628,0.0,-0.04750054986014879,-0.03725643436267424,37.88187372708758,2946
sig_squeeze,Squeeze,5,momentum,ranging,-0.005383317269602282,0.0934556075965321,-0.05760293478421559,0.0017893674354734213,-0.013262124835073085,0.0008626585309493053,48.79456706281833,2945
sig_supertrend,Supertrend,5,momentum,ranging,-0.009879746872147111,0.09995125589956483,-0.09884565014445333,8.676355012227077e-08,-0.0169127612247973,-0.0023129495096512317,45.67356633864947,2947
sig_ma_align,MA 排列,5,momentum,ranging,-0.01001404542667338,0.15618210314693148,-0.06411775244985952,0.000507344324850445,-0.020173587245453047,0.00126855811611492,47.302341364099085,2947
sig_rvol_log,log(RVOL),5,momentum,ranging,-0.012410526096872649,0.11335216510604591,-0.10948644946712803,3.153621586093891e-09,-0.019358256090648642,-0.005563505430049012,43.565365025466896,2945
sig_macd_hist,MACD Hist,5,momentum,ranging,-0.012686151251263085,0.14277680271447973,-0.08885302801346816,1.4822866374331056e-06,-0.022936341051261046,-0.0033003502381941116,45.70749915167968,2947
sig_obv_mom,OBV 動能,5,momentum,ranging,-0.017509130069735174,0.1071888100901686,-0.16334848810250127,0.0,-0.024774769987631486,-0.009956498803632292,43.43400067865626,2947
sig_vwap_dev,VWAP 偏離,5,momentum,ranging,-0.021163005794252773,0.160086566302044,-0.1321972622882259,9.01057006785777e-13,-0.032543511809182725,-0.010133069574420537,44.14658975229047,2947
sig_adx_dir,ADX×方向,5,momentum,ranging,-0.02133667014284013,0.15047075892802228,-0.14179944525332347,1.865174681370263e-14,-0.031689388971944184,-0.010736348299348795,44.859178825924666,2947
sig_rsi_dev,RSI 偏離,5,momentum,ranging,-0.02197510750760694,0.15499597453703337,-0.14177856923862497,1.887379141862766e-14,-0.03275095409366437,-0.010743254839562238,44.92704445198507,2947
sig_bb_pos,BB %B,5,momentum,ranging,-0.024570410333822124,0.14513312323751712,-0.1692956768635889,0.0,-0.03494331759867814,-0.013661654089702428,43.196470987444854,2947
sig_ma20_dev,MA20 偏離,5,momentum,ranging,-0.02727114769007772,0.15871611817360168,-0.1718234291759132,0.0,-0.03796985394505516,-0.01595515203239466,43.67153036986766,2947
sig_td_setup,TD Setup,5,momentum,ranging,-0.03042910373936113,0.12403835871711369,-0.24532010947322216,0.0,-0.039346136160561256,-0.022431061600083457,40.88903970139125,2947
sig_atr_pct,ATR%,5,momentum,ranging,-0.031080861659620214,0.22350321134285447,-0.13906225987930929,5.81756864903582e-14,-0.046186865824847156,-0.014845459252882923,44.68951476077367,2947
sig_kd_diff,KD 差,5,momentum,ranging,-0.032145436937494276,0.11481763338572026,-0.27996951330205844,0.0,-0.03745843436782596,-0.026911364567795325,39.59959280624364,2947
sig_efi,EFI,5,momentum,ranging,-0.04074598873920804,0.135596993875239,-0.30049330427411897,0.0,-0.04953699694970138,-0.031043894423162504,37.902952154733626,2947
sig_macd_hist,MACD Hist,10,momentum,ranging,0.009128498632301613,0.14065961597446755,0.06489779293836984,0.0004330807912820145,-0.003693785655240713,0.021225261436967357,52.59586019681032,2947
sig_rvol_log,log(RVOL),10,momentum,ranging,0.0038794932849447413,0.10953690103030791,0.035417226966018685,0.054700041163145974,-0.0033639887656576645,0.012237256473171101,50.0509337860781,2945
sig_vwap_dev,VWAP 偏離,10,momentum,ranging,0.0032918929393099474,0.15253816065887524,0.021580782966641947,0.24147637426323176,-0.010223263546982638,0.017120852954261058,52.15473362741771,2947
sig_bb_pos,BB %B,10,momentum,ranging,-0.004346611748100774,0.1358027817438039,-0.032006794649470365,0.08239820934594899,-0.016122246524228386,0.007985231371126339,49.202578893790296,2947
sig_rsi_dev,RSI 偏離,10,momentum,ranging,-0.004803611694606787,0.14672408457776814,-0.032739081033834834,0.07562486073274788,-0.018803802208653766,0.009204641520221268,48.48998982015609,2947
sig_td_setup,TD Setup,10,momentum,ranging,-0.005396338908660535,0.1195674445500279,-0.045132175643368105,0.014341126390036374,-0.015228014996842116,0.003878243164827089,47.879199185612485,2947
sig_ma20_dev,MA20 偏離,10,momentum,ranging,-0.006569189866709224,0.1514922618748302,-0.043363204070033544,0.018636587956313067,-0.02019248344169563,0.007289174619583984,49.6776382762131,2947
sig_squeeze,Squeeze,10,momentum,ranging,-0.00676314739463136,0.09133830951069925,-0.07404502481884816,6.009670925455346e-05,-0.01585809760265418,0.0009563796295902356,46.99490662139219,2945
sig_adx_dir,ADX×方向,10,momentum,ranging,-0.008738288788005552,0.142959144051985,-0.06112437819876706,0.0009169571950133903,-0.022147718280251222,0.005215926419886625,47.200542925008484,2947
sig_supertrend,Supertrend,10,momentum,ranging,-0.012445719368431566,0.1013785929406138,-0.12276476726918176,3.158961980886943e-11,-0.022170836218473964,-0.0021002086304580114,44.282321004411266,2947
sig_ma_align,MA 排列,10,momentum,ranging,-0.013984401859718708,0.14969842486611876,-0.09341716101706156,4.1964093533408686e-07,-0.028254567813298263,0.0013858914466431456,48.04886325076349,2947
sig_kd_diff,KD 差,10,momentum,ranging,-0.018255777007754152,0.1093097928594292,-0.16700952888302345,0.0,-0.02349280933416776,-0.013569164088933598,44.68951476077367,2947
sig_obv_mom,OBV 動能,10,momentum,ranging,-0.019787777156832435,0.10123382516281455,-0.1954660621092576,0.0,-0.029467005396320568,-0.010002737829195045,42.00882253138785,2947
sig_efi,EFI,10,momentum,ranging,-0.024487231455691705,0.1283809308725434,-0.19073885264161725,0.0,-0.03566393272749125,-0.013431876053426871,43.02680692229386,2947
sig_atr_pct,ATR%,10,momentum,ranging,-0.03655408101914338,0.2166178747456233,-0.1687491443726388,0.0,-0.05883544379108355,-0.01444489602902115,42.55174753987105,2947
sig_rvol_log,log(RVOL),20,momentum,ranging,0.00811329503114093,0.10856906030923194,0.07472934745895587,5.134671402218238e-05,0.0005086474981054712,0.017518842040782044,52.25806451612903,2945
sig_vwap_dev,VWAP 偏離,20,momentum,ranging,0.00796970613144998,0.14362372724161962,0.05549017759469829,0.0026143349181939612,-0.007505273711422915,0.02229385200755096,53.376314896504915,2947
sig_macd_hist,MACD Hist,20,momentum,ranging,0.006753097073163743,0.14133758699900076,0.04777990919861598,0.009539357010167171,-0.008818080887528714,0.02081634136311872,49.6776382762131,2947
sig_td_setup,TD Setup,20,momentum,ranging,0.003986554799080531,0.11575627416203906,0.034439211420195105,0.061641760493718056,-0.005755487254554938,0.013409740578255707,49.9151679674245,2947
sig_bb_pos,BB %B,20,momentum,ranging,0.0007403184561630369,0.12856382036411776,0.005758373188244648,0.7546062104151157,-0.013024130638142234,0.014094861882540033,48.998982015609094,2947
sig_rsi_dev,RSI 偏離,20,momentum,ranging,0.0005874103104092786,0.137791617150414,0.004263033721188268,0.8170013115080321,-0.016158056391813527,0.015792098952832914,49.7455039022735,2947
sig_ma20_dev,MA20 偏離,20,momentum,ranging,-0.00507659540490168,0.14158013256063212,-0.03585669340101523,0.051686473512400744,-0.020722756134712778,0.009024577215863024,47.675602307431284,2947
sig_adx_dir,ADX×方向,20,momentum,ranging,-0.005449582053388868,0.13007443044012146,-0.04189587480759742,0.02301528623296356,-0.02057554308925209,0.00838479474497729,48.18459450288429,2947
sig_kd_diff,KD 差,20,momentum,ranging,-0.006342363436447518,0.10959428460201463,-0.057871297390000284,0.0016968487505322205,-0.010593329356464006,-0.0024648937463094328,48.18459450288429,2947
sig_squeeze,Squeeze,20,momentum,ranging,-0.009015460764961533,0.08684984130711465,-0.1038051495463469,1.9350094415671037e-08,-0.018013060452723495,-0.0006493729064480601,46.41765704584041,2945
sig_ma_align,MA 排列,20,momentum,ranging,-0.012134696137227596,0.14733201909800878,-0.08236292566624846,8.072931865887867e-06,-0.029622529168737977,0.005356630075646879,50.0508992195453,2947
sig_supertrend,Supertrend,20,momentum,ranging,-0.01676982475125629,0.100994501514308,-0.16604690849313702,0.0,-0.028810101401023722,-0.00421097124320682,41.29623345775365,2947
sig_efi,EFI,20,momentum,ranging,-0.02258358736691921,0.12141056382321966,-0.18601006910570098,0.0,-0.03552744026239435,-0.010386404124221201,41.39803189684425,2947
sig_obv_mom,OBV 動能,20,momentum,ranging,-0.025430552286702858,0.09776909520076332,-0.2601082912190468,0.0,-0.03652318572203289,-0.014374505692355948,38.98880217170003,2947
sig_atr_pct,ATR%,20,momentum,ranging,-0.04046562913701094,0.2210322483615171,-0.18307567984752138,0.0,-0.06976890069843152,-0.013430928715578265,42.34815066168986,2947
sig_vwap_dev,VWAP 偏離,40,momentum,ranging,0.018666963623875203,0.13627426892624675,0.13698083850281365,1.3522516439934407e-13,0.002957719315406697,0.032192339506374186,59.51815405497116,2947
sig_rsi_dev,RSI 偏離,40,momentum,ranging,0.014353594599584001,0.13162890161744378,0.10904591942353356,3.5976288614847363e-09,-0.0025226442290947984,0.029237695678167797,56.36240244316254,2947
sig_rvol_log,log(RVOL),40,momentum,ranging,0.013971670675556644,0.10502448869611535,0.13303250364763194,6.616929226765933e-13,0.006803709841227762,0.022710263177691325,55.58573853989813,2945
sig_td_setup,TD Setup,40,momentum,ranging,0.013712225729952721,0.11201042163088461,0.122419195734657,3.581934748808635e-11,0.0044439355875260855,0.022463497055554886,54.46216491347132,2947
sig_bb_pos,BB %B,40,momentum,ranging,0.010226929919629922,0.12142070719454602,0.0842272307246889,5.020848651060561e-06,-0.002621672769171712,0.0224736813447634,54.86935866983374,2947
sig_adx_dir,ADX×方向,40,momentum,ranging,0.007094912594747511,0.13033130564814593,0.054437516446751266,0.0031493345257394,-0.009264210453684309,0.022362330520587878,53.64777740074652,2947
sig_macd_hist,MACD Hist,40,momentum,ranging,0.006514372817935357,0.1322321653965026,0.04926466112387853,0.007527777750285791,-0.00788219978710285,0.019758681387812862,52.25653206650831,2947
sig_ma20_dev,MA20 偏離,40,momentum,ranging,0.003406701838278994,0.1372223418780203,0.024826145594478193,0.17785239264269226,-0.0128264899398922,0.017267041754441645,53.919239904988125,2947
sig_ma_align,MA 排列,40,momentum,ranging,0.00046923844518644757,0.1466088280846275,0.003200615210671949,0.8620742809120445,-0.01939634188017127,0.020664637672693498,53.27451645741432,2947
sig_kd_diff,KD 差,40,momentum,ranging,-0.0027608911576778665,0.108718678978343,-0.02539481884458734,0.16812581151108752,-0.006525679021433199,0.0007768628267726527,49.06684764166949,2947
sig_squeeze,Squeeze,40,momentum,ranging,-0.012012404776250022,0.08447606960359738,-0.14219890712977107,1.6209256159527285e-14,-0.020813944897713342,-0.0041163916742074785,44.44821731748726,2945
sig_efi,EFI,40,momentum,ranging,-0.014635688839880185,0.12554012013487645,-0.11658176544801814,2.846776148146546e-10,-0.029514316402793506,-0.0018489485805494742,47.23447573803868,2947
sig_supertrend,Supertrend,40,momentum,ranging,-0.015839248562219268,0.09780093561401955,-0.16195395742153562,0.0,-0.03003914322227385,-0.002243012611813053,41.703427214116054,2947
sig_obv_mom,OBV 動能,40,momentum,ranging,-0.0232348457608897,0.09915350031072982,-0.23433207792035313,0.0,-0.03608649275381252,-0.011475566832306067,40.99083814048184,2947
sig_atr_pct,ATR%,40,momentum,ranging,-0.04787905619414618,0.2259540204385573,-0.21189734133173224,0.0,-0.08127633244373139,-0.01718750841056689,39.022734984730235,2947
sig_vwap_dev,VWAP 偏離,60,momentum,ranging,0.029036539593185397,0.12314344372085302,0.23579444195995283,0.0,0.015774136495940713,0.040505780881148125,62.13098065829657,2947
sig_rsi_dev,RSI 偏離,60,momentum,ranging,0.02788118051130398,0.12472692871117055,0.223537778083739,0.0,0.011728674155801333,0.042670148850319785,60.06107906345436,2947
sig_td_setup,TD Setup,60,momentum,ranging,0.020128781480806726,0.1043416787798209,0.19291218730802634,0.0,0.012007661945387885,0.028122355016357188,57.21072276891754,2947
sig_adx_dir,ADX×方向,60,momentum,ranging,0.020112627005336062,0.12520809062807386,0.16063360526022155,0.0,0.004147199041809361,0.03605062849137703,56.46420088225314,2947
sig_bb_pos,BB %B,60,momentum,ranging,0.019251916670203765,0.11462635544429886,0.1679536664633726,0.0,0.006995267620020344,0.03061456525816316,57.41431964709874,2947
sig_ma20_dev,MA20 偏離,60,momentum,ranging,0.014154723652713619,0.12629061789586765,0.11208056377065817,1.320055620368521e-09,-0.0005653845315517655,0.02692941450244313,55.039022734984734,2947
sig_rvol_log,log(RVOL),60,momentum,ranging,0.013924784272347966,0.09860308417580713,0.14122057528667545,2.4424906541753444e-14,0.008108533807019981,0.021960115824891473,55.483870967741936,2945
sig_ma_align,MA 排列,60,momentum,ranging,0.013862515570516135,0.14403376634420698,0.09624490091710834,1.8652129707419363e-07,-0.006755012782549196,0.03307454530289388,56.53206650831354,2947
sig_macd_hist,MACD Hist,60,momentum,ranging,0.00556587767541362,0.1255528615285,0.04433095038738076,0.01616464695867048,-0.007892032969446142,0.01784632087669746,51.06888361045131,2947
sig_kd_diff,KD 差,60,momentum,ranging,-0.0018348536291082696,0.10638797995543471,-0.01724681331365516,0.3492133483414337,-0.0052721265291148615,0.001609582730572665,49.202578893790296,2947
sig_efi,EFI,60,momentum,ranging,-0.00555649743478812,0.12034932912026365,-0.04616974166291844,0.012250807424056154,-0.02068131153884611,0.006899373586971327,48.45605700712589,2947
sig_squeeze,Squeeze,60,momentum,ranging,-0.00733815698628583,0.08314328171154269,-0.08825916941485222,1.7534869072299841e-06,-0.015434814165822748,-0.0002596709769743834,46.21392190152802,2945
sig_supertrend,Supertrend,60,momentum,ranging,-0.012915430599268097,0.09699222468403844,-0.1331594428454586,6.183942247162122e-13,-0.0277253769028878,0.0014712188082966354,43.06073973532406,2947
sig_obv_mom,OBV 動能,60,momentum,ranging,-0.02079938328860383,0.0981772585068601,-0.2118554093374942,0.0,-0.034083391100807395,-0.008446891656215936,42.042755344418055,2947
sig_atr_pct,ATR%,60,momentum,ranging,-0.06149279745050766,0.21804354669763548,-0.2820207173376276,0.0,-0.09506804691063353,-0.032319332713751155,36.240244316253815,2947
sig_macd_hist,MACD Hist,1,momentum,trending,0.01620888671973768,0.1423339209929157,0.11387929600101747,0.29112071814822693,-0.008073423676298232,0.041025409245385065,54.02298850574713,87
sig_squeeze,Squeeze,1,momentum,trending,0.007182413457876898,0.09525604641648898,0.07540112914694316,0.4837716477209413,-0.015183447766289267,0.01783947403179298,50.57471264367817,87
sig_obv_mom,OBV 動能,1,momentum,trending,0.0020929681017168933,0.11487403283479801,0.01821967985338184,0.8654549971169381,-0.011451011243235377,0.015621145818588214,50.57471264367817,87
sig_rvol_log,log(RVOL),1,momentum,trending,-0.006572199226135912,0.11205160969932058,-0.05865332273022903,0.585739411592058,-0.012331428335656505,0.01847234987574971,43.67816091954023,87
sig_supertrend,Supertrend,1,momentum,trending,-0.015336622326199012,0.10095863309337913,-0.15190996407423416,0.1601182437902695,-0.045554643670520215,0.008979042143080863,43.67816091954023,87
sig_vwap_dev,VWAP 偏離,1,momentum,trending,-0.01976437524733533,0.14035540794405257,-0.14081662785101703,0.19252476846778555,-0.03776205399995226,0.0018353452469835976,37.93103448275862,87
sig_td_setup,TD Setup,1,momentum,trending,-0.02247934266746047,0.10889639497231911,-0.2064287130274111,0.05747924880095012,-0.026814065374718817,-0.005586379029698114,41.37931034482759,87
sig_ma20_dev,MA20 偏離,1,momentum,trending,-0.023139414082809957,0.14451594453225242,-0.1601166857934199,0.13897437939528268,-0.03845639183615069,-0.004186598854920056,41.37931034482759,87
sig_bb_pos,BB %B,1,momentum,trending,-0.02389738573984467,0.12452852900600335,-0.19190289912356234,0.07698141318399387,-0.03336217735102558,-0.006214672042206279,36.7816091954023,87
sig_adx_dir,ADX×方向,1,momentum,trending,-0.03054060913314122,0.12769648972160907,-0.23916561214582135,0.028297556223210174,-0.04564959451213668,-0.01250534609187223,43.67816091954023,87
sig_efi,EFI,1,momentum,trending,-0.03207300609261723,0.13912609767184905,-0.23053191765837128,0.03434167062893634,-0.04404838369974604,-0.01849988364383788,43.67816091954023,87
sig_rsi_dev,RSI 偏離,1,momentum,trending,-0.03363197115278772,0.13219829976190425,-0.25440547430156496,0.019876495967343644,-0.041955838591331084,-0.013532482870341605,39.08045977011494,87
sig_ma_align,MA 排列,1,momentum,trending,-0.03670758028171249,0.14383407192911754,-0.25520782238440864,0.019502373902781978,-0.054138217610578895,-0.02506307031003411,39.08045977011494,87
sig_atr_pct,ATR%,1,momentum,trending,-0.04134729265832453,0.20248521806770595,-0.20419906723511558,0.060169395019141536,-0.08395747240263988,-0.014885339644755089,40.229885057471265,87
sig_kd_diff,KD 差,1,momentum,trending,-0.06567934008301961,0.1149145428878059,-0.5715494177890441,7.759554832009741e-07,-0.08346487912865617,-0.042214426135977,29.88505747126437,87
sig_macd_hist,MACD Hist,5,momentum,trending,0.054660115242691924,0.12872962816011146,0.4246117698305375,0.00015372584553974278,0.0014258030847966734,0.12161328268715635,64.36781609195403,87
sig_vwap_dev,VWAP 偏離,5,momentum,trending,0.025841300598420623,0.12342826556006281,0.2093629079300778,0.0540947119053401,-0.02024354367260847,0.07127256009172783,54.02298850574713,87
sig_ma20_dev,MA20 偏離,5,momentum,trending,0.023554344451630474,0.12454890143587452,0.18911723973541195,0.08128853867765162,-0.015693331457999588,0.0643834350108079,54.02298850574713,87
sig_td_setup,TD Setup,5,momentum,trending,0.023378638507485443,0.10401479466256183,0.22476262711789155,0.03898042647761302,0.00933707896826051,0.05122436465653286,62.06896551724138,87
sig_rvol_log,log(RVOL),5,momentum,trending,0.0222274690086283,0.11152852267240072,0.1992985155368582,0.06645687790450694,0.0031990537790709647,0.05197117159031228,59.77011494252874,87
sig_bb_pos,BB %B,5,momentum,trending,0.019254752335949966,0.10926901831895894,0.1762141971454788,0.10390661554714598,-0.010256459232412697,0.049400144454927804,54.02298850574713,87
sig_obv_mom,OBV 動能,5,momentum,trending,0.014608038805986996,0.10858233126807541,0.1345342159759094,0.21293206603492898,-0.014623499541835016,0.048844566184853486,58.620689655172406,87
sig_rsi_dev,RSI 偏離,5,momentum,trending,0.005492202157811603,0.11188654158398009,0.049087245704964894,0.6482111000443784,-0.02261056101803558,0.029393575365701426,50.57471264367817,87
sig_efi,EFI,5,momentum,trending,-0.00011692721252900691,0.12135529859232534,-0.0009635113908112581,0.9928502942001769,-0.02877973589039677,0.027519094486179906,45.97701149425287,87
sig_adx_dir,ADX×方向,5,momentum,trending,-0.0065335008131676715,0.11782189616002346,-0.0554523482145797,0.606326823836927,-0.0456497050324815,0.017972519624868264,43.67816091954023,87
sig_squeeze,Squeeze,5,momentum,trending,-0.007738075184382599,0.07520276627797468,-0.10289615086471786,0.33987092008775077,-0.020170466951543717,0.009424080707102227,44.827586206896555,87
sig_kd_diff,KD 差,5,momentum,trending,-0.025724221043948794,0.09650886923040414,-0.2665477406282224,0.0148454503092601,-0.050793463775526446,0.001681524080485208,43.67816091954023,87
sig_atr_pct,ATR%,5,momentum,trending,-0.02890033808099231,0.2093639049731231,-0.1380387802983631,0.2013602761787856,-0.10226794544082221,0.04176183218569032,47.12643678160919,87
sig_ma_align,MA 排列,5,momentum,trending,-0.037402220342624505,0.13731465288028816,-0.2723833149491483,0.012860894567235492,-0.08192105076580386,-0.016649913496162246,40.229885057471265,87
sig_supertrend,Supertrend,5,momentum,trending,-0.03886541894289882,0.09911070785048001,-0.3921414727612662,0.0004378492346874818,-0.09219737488752208,0.01291033488600204,34.48275862068966,87
sig_macd_hist,MACD Hist,10,momentum,trending,0.0636043822377872,0.1257274583261064,0.5058909412835891,9.117094175836726e-06,0.00667137973521242,0.14113925976816133,71.26436781609196,87
sig_obv_mom,OBV 動能,10,momentum,trending,0.04313514461564861,0.09861907350004467,0.4373915013065811,0.00010044930355412873,0.010423754532207818,0.09340780224887461,66.66666666666666,87
sig_vwap_dev,VWAP 偏離,10,momentum,trending,0.04232415440505663,0.08662047500282259,0.488616050693297,1.699799639753863e-05,-0.004905870986479561,0.07706393436442398,68.96551724137932,87
sig_ma20_dev,MA20 偏離,10,momentum,trending,0.03694660455497631,0.091081149687737,0.40564490766359673,0.0002850697423582016,-0.008970072258589043,0.07040103985143598,66.66666666666666,87
sig_rvol_log,log(RVOL),10,momentum,trending,0.03205621329043803,0.11207721704070955,0.2860189977664624,0.009122832598778441,0.013425271147588848,0.07367475223608716,59.77011494252874,87
sig_bb_pos,BB %B,10,momentum,trending,0.028338802077642937,0.08735712144356073,0.3244017386258765,0.0032701520361431147,-0.012205380220559524,0.060369125567224,63.2183908045977,87
sig_td_setup,TD Setup,10,momentum,trending,0.027561615716517218,0.08797753078347671,0.31328016905077355,0.004441223699737096,0.008710067282906811,0.054036072104718176,63.2183908045977,87
sig_rsi_dev,RSI 偏離,10,momentum,trending,0.018126342186302775,0.07008896197942213,0.2586190703127349,0.01798072404425355,-0.013848764366620308,0.03349225955029583,68.96551724137932,87
sig_efi,EFI,10,momentum,trending,0.015068193262342754,0.08344506841827279,0.18057619878520134,0.09574942146474208,-0.007490461713965266,0.038809730361461216,58.620689655172406,87
sig_adx_dir,ADX×方向,10,momentum,trending,0.003615651692485206,0.07785950208302063,0.046438155854501624,0.6659929412980223,-0.03387355524785473,0.015087935522508287,49.42528735632184,87
sig_atr_pct,ATR%,10,momentum,trending,-0.007107840429219739,0.16549148767340469,-0.04294988539378515,0.6897008796463342,-0.1093037307522587,0.08622695742645811,48.275862068965516,87
sig_kd_diff,KD 差,10,momentum,trending,-0.013028277890527061,0.08315790752631404,-0.15666914041102423,0.14757397563838515,-0.027711403791247896,0.007250344235594165,48.275862068965516,87
sig_squeeze,Squeeze,10,momentum,trending,-0.013330623475107557,0.06278024028522054,-0.21233788552806473,0.0508374303942174,-0.035299451793067274,0.00933232275156981,40.229885057471265,87
sig_ma_align,MA 排列,10,momentum,trending,-0.025965394945434792,0.12120062819408119,-0.2142348214883494,0.04884897543505451,-0.08968991686018661,-0.0017519760112249191,42.5287356321839,87
sig_supertrend,Supertrend,10,momentum,trending,-0.0343160604520099,0.10539504209233334,-0.32559463681362405,0.0031632070452454197,-0.08871413278163824,0.020669111033288095,40.229885057471265,87
sig_obv_mom,OBV 動能,20,momentum,trending,0.053665689245293614,0.11717797833776604,0.45798442682294815,4.983492331667172e-05,0.007877912352263665,0.1323875972465368,67.81609195402298,87
sig_macd_hist,MACD Hist,20,momentum,trending,0.022811958846134562,0.12328878480590863,0.18502866162601106,0.08796887419913468,-0.05477410943529667,0.07426843682688225,57.47126436781609,87
sig_vwap_dev,VWAP 偏離,20,momentum,trending,0.015599617641574694,0.10228000193459752,0.15251874605506752,0.15846927939761413,-0.04837635007801919,0.045088974070613914,58.620689655172406,87
sig_td_setup,TD Setup,20,momentum,trending,0.013659996238649934,0.08956766267706905,0.15251035731389184,0.15849191215716352,-0.016234056161242065,0.029964334214567786,56.32183908045977,87
sig_ma20_dev,MA20 偏離,20,momentum,trending,0.009874694100487401,0.10158545405825463,0.09720578789582132,0.3671119907655389,-0.05073997528482516,0.03477849881772527,54.02298850574713,87
sig_rvol_log,log(RVOL),20,momentum,trending,0.007895529396060655,0.11183336763965768,0.07060083732344648,0.5119627146253254,-0.033773785095960324,0.04157810349915901,49.42528735632184,87
sig_bb_pos,BB %B,20,momentum,trending,0.0031473179576338287,0.0983959834999037,0.0319862442112478,0.7661573601650513,-0.05430237123613071,0.023305753415421338,54.02298850574713,87
sig_atr_pct,ATR%,20,momentum,trending,0.0017960561314926933,0.1738984265471163,0.010328190813193283,0.9234786925111713,-0.10200211274081915,0.10249609911917876,56.32183908045977,87
sig_rsi_dev,RSI 偏離,20,momentum,trending,-0.0022433191774666955,0.09607321273210362,-0.023350100550109665,0.8281045882028926,-0.0681066874776209,0.03658086678870513,44.827586206896555,87
sig_efi,EFI,20,momentum,trending,-0.006017451170645098,0.0896382676194665,-0.06713038226252271,0.5328746260735939,-0.029288220724584292,0.005827973586731723,36.7816091954023,87
sig_kd_diff,KD 差,20,momentum,trending,-0.011270923399293848,0.09103030171190095,-0.12381507242461805,0.2513424666423649,-0.02322048329503153,0.009174072300734214,48.275862068965516,87
sig_squeeze,Squeeze,20,momentum,trending,-0.01277749624890056,0.07573203049145809,-0.16871984239669566,0.11922548704309155,-0.043227868208500206,0.023898301725118795,44.827586206896555,87
sig_ma_align,MA 排列,20,momentum,trending,-0.022433987312580603,0.12324280441330235,-0.18203080836546726,0.09314808762703497,-0.09194978673006214,0.012157195704826113,41.37931034482759,87
sig_adx_dir,ADX×方向,20,momentum,trending,-0.022853980768582617,0.08770357172227786,-0.26058209853701325,0.017153874554123316,-0.06735964417258626,-0.009873464918862943,35.63218390804598,87
sig_supertrend,Supertrend,20,momentum,trending,-0.02870767670979998,0.11260208718401822,-0.2549479981031338,0.019622834803162847,-0.08336328714114413,0.042547827961910485,48.275862068965516,87
sig_obv_mom,OBV 動能,40,momentum,trending,0.04534434468575753,0.14356761753675604,0.3158396403293975,0.004141734230281413,0.008648709451647973,0.13437383967795694,66.66666666666666,87
sig_macd_hist,MACD Hist,40,momentum,trending,0.02858510231799557,0.10193023349223382,0.28043791658903144,0.010513929713795722,-0.028507530277762972,0.08064839239079191,60.91954022988506,87
sig_td_setup,TD Setup,40,momentum,trending,0.0263332815386631,0.08874561999712012,0.2967276755688635,0.006911874741593493,-0.018924951125172656,0.054838523928827126,59.77011494252874,87
sig_vwap_dev,VWAP 偏離,40,momentum,trending,0.024456077705596865,0.09632759141863324,0.25388445143730826,0.02012284176760093,-0.028227560761843695,0.06993710059500868,51.724137931034484,87
sig_ma20_dev,MA20 偏離,40,momentum,trending,0.01610815593142368,0.09749964765957947,0.16521245274306418,0.12698865653854718,-0.02892701439469836,0.058316314532838684,50.57471264367817,87
