score,label,liquidity,horizon,decile,mean_ret,median_ret,win_rate,n_days
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,10,6,0.005561838102438353,0.00858083829248052,0.6144602443420789,4993
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,10,7,0.005941313578711614,0.008744895854448287,0.6140596835569798,4993
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,10,8,0.006888815593959083,0.00993861909990573,0.630682956138594,4993
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,10,9,0.008164443251190171,0.01092141627608887,0.6364910875225316,4993
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,10,10,0.011177043572406824,0.013203661803679715,0.6290807129981975,4993
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,1,0.011190757602141613,0.010400718565840154,0.5869957856712824,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,2,0.010246632834931326,0.012782350852308829,0.6000401364639775,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,3,0.010661055262065598,0.012889829608018816,0.602448324302629,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,4,0.010587650805294488,0.012464214981346337,0.6010435480634156,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,5,0.01063278385056794,0.014446226864463887,0.6179008629339755,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,6,0.0114691700506751,0.014311298885944812,0.6257274734095926,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,7,0.011596681750739453,0.014492857183597515,0.6347581778045355,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,8,0.012802457246631867,0.016195101354196186,0.6351595424443106,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,9,0.014988773633081778,0.017119378044538225,0.636564318683524,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,20,10,0.019471043361007714,0.020166120414471862,0.6309452137266707,4983
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,1,0.03375207956851654,0.029749290071664734,0.6360509811855148,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,2,0.03201521853241776,0.03095236229254895,0.6407040258952054,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,3,0.03270108528481914,0.03368468755135514,0.6457616831883471,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,4,0.032835502452718615,0.034848334581682246,0.652033178231843,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,5,0.03388618925078014,0.0371458126530763,0.6627554116933037,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,6,0.035819761966908316,0.03815735840005996,0.6773214646975521,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,7,0.03671971772254504,0.0390226795671867,0.6850091037831276,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,8,0.039074604109678626,0.043075469334661214,0.6979567064535707,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,9,0.04349880078329161,0.04801922300283739,0.6886506170341897,4943
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),all,60,10,0.055659851692949985,0.05682219187577433,0.68723447299211,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,1,0.005815927232113233,0.008161050480919791,0.5940316443020228,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,2,0.004176025052070003,0.007974547388074195,0.5918285599839775,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,3,0.0038083095759962556,0.007889725301961805,0.593030242339275,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,4,0.003650466946680073,0.007123365895159839,0.5890246344882836,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,5,0.004826900438453193,0.008191729289955466,0.6062487482475466,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,6,0.0054164096228642615,0.008094612301660687,0.6076507109953936,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,7,0.006230138397527053,0.008911618041707496,0.6170638894452233,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,8,0.006504463536808889,0.009687079581728819,0.6172641698377729,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,9,0.007805607937016182,0.011247625334405792,0.6364910875225316,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,10,10,0.012048742460089105,0.014287697744248514,0.6424994992990186,4993
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,1,0.01362661877388864,0.01364961124529251,0.6000401364639775,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,2,0.010106387319743181,0.012386669435155605,0.5914107967088099,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,3,0.009557308073892677,0.012376041365818923,0.596628537025888,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,4,0.00868067079028244,0.01136863214201214,0.5934176199076862,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,5,0.009731886495295593,0.011636573136074182,0.6100742524583584,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,6,0.011150698814183398,0.013043507469800477,0.621312462372065,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,7,0.012105280621521821,0.015247866449197239,0.6317479430062212,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,8,0.012890840985327475,0.016417896171009954,0.6231186032510536,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,9,0.014945404154871663,0.017654673218756602,0.6383704595625126,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,20,10,0.020785105409263333,0.019984410086859167,0.6379690949227373,4983
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,1,0.04039140847373821,0.03241665730290299,0.6386809629779486,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,2,0.03085666068991383,0.03014704003609129,0.6340279182682581,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,3,0.030586527115452008,0.029829872264903703,0.6465709083552499,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,4,0.029506236680568867,0.03148365480992983,0.6477847461056039,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,5,0.03197797128872254,0.03431262731461224,0.6647784746105604,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,6,0.03491434273774534,0.0373366494129752,0.6706453570706049,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,7,0.035760362156566854,0.038705156897368996,0.685413716366579,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,8,0.03969027514596724,0.042547082738918406,0.6945174994942342,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,9,0.04425737935514228,0.04844980762227009,0.6918875177018006,4943
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),all,60,10,0.05779610757705607,0.05941442043678022,0.7007889945377301,4943
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,1,0.006584649423944434,0.009311607937318285,0.5796139927623642,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,2,0.00663336995969279,0.010530733861748364,0.5924809006835545,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,3,0.0058648819401346955,0.00987114988765911,0.5876558102131082,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,4,0.005710728736624993,0.008928822284775938,0.5796139927623642,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,5,0.005135729884234018,0.008529473429554606,0.584238037796542,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,6,0.005017010249342562,0.008482421232867925,0.5804181745074387,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,7,0.005684846695203699,0.008869914140772492,0.5866505830317652,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,8,0.005736091567148595,0.008176281603243695,0.5892641737032569,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,9,0.005151327270241079,0.00820906899188559,0.5900683554483314,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,10,10,0.005496628820735978,0.009176102034302244,0.5938882187374347,4974
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,1,0.012615283339056257,0.01314246535950343,0.5699033037872683,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,2,0.013730717077289348,0.01654305396697861,0.6031426269137792,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,3,0.012006120715046226,0.013903979252769691,0.5922643029814666,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,4,0.010881416668662774,0.013209349802531432,0.5836019339242546,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,5,0.009547897058564082,0.011823981333336998,0.5840048348106366,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,6,0.010497287898873345,0.014946469255187233,0.5983078162771958,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,7,0.010978733124046564,0.014566852329456693,0.6065672844480258,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,8,0.010976971391013063,0.014093575877565018,0.6029411764705882,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,9,0.009852907683306208,0.013132239051726013,0.5954875100725222,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,20,10,0.011160502526732756,0.01417762296862105,0.5952860596293312,4964
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,1,0.036710875336491346,0.03370942044796457,0.6090576766856215,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,2,0.03916227203090428,0.04182542671904836,0.6275385865150285,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,3,0.03173124999729932,0.038657500526286866,0.6202274573517466,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,4,0.032051923786513524,0.03881402396576063,0.6295694557270511,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,5,0.02767647617829511,0.03021314643947727,0.6078391551584078,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,6,0.028586988744018507,0.0319620851421744,0.6269293257514216,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,7,0.028758189378561835,0.032947474563934556,0.6295694557270511,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,8,0.030958256429514306,0.03408438683443352,0.6313972380178716,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,9,0.03227508827811604,0.03542468699522405,0.6334281072298944,4924
sig_lambda_level,lambda level (低衝擊=高分),liq_50m,60,10,0.032646892384533575,0.03298030637300489,0.6389114541023558,4924
