date,eq_A_BuyHold,alloc_A_BuyHold,eq_B_Always50,alloc_B_Always50,eq_C1_CompositeTop5_10,alloc_C1_CompositeTop5_10,eq_C2_MdDist_Rank,alloc_C2_MdDist_Rank,eq_C3_AND_combo,alloc_C3_AND_combo,eq_C4_OR_combo,alloc_C4_OR_combo
2013-07-23,0.9340943617640628,1.0,0.9746452666684504,0.5,0.9970131794940367,1.0,0.9684629506536157,0.0,0.9692330277026204,1.0,0.9976653705293588,1.0
2013-07-24,0.9319952605341669,1.0,0.9735501529616766,0.5,0.9947726868019001,1.0,0.9684629506536157,0.0,0.9670549626978558,1.0,0.9954234122304695,1.0
2013-07-25,0.9282871515901308,1.0,0.971613431723633,0.5,0.9908148066994854,1.0,0.9684629506536157,1.0,0.963207362491714,1.0,0.9914629431011746,1.0
2013-07-26,0.926674732552215,1.0,0.9707695936978011,0.5,0.9890937781851572,1.0,0.9667807469341361,1.0,0.9615342876397333,1.0,0.9897407887849095,1.0
2013-07-29,0.9192949021177488,1.0,0.9669040976716528,0.5,0.9812168564235285,1.0,0.9590815211658555,1.0,0.9538768435005551,0.5,0.9818587143754879,1.0
2013-07-30,0.9282837402663551,1.0,0.9716312773934008,0.5,0.9908111655954353,1.0,0.9684593916894699,1.0,0.9585403331708328,0.5,0.991459299615315,1.0
2013-07-31,0.9219602830943879,1.0,0.9683219073683598,0.5,0.984061772387975,1.0,0.9618622584849386,1.0,0.95527555081955,0.5,0.9847054913270571,1.0
2013-08-01,0.9160791609053187,1.0,0.965233477443552,0.5,0.9777845090056725,1.0,0.9557266042979514,1.0,0.9522287318070519,0.5,0.97842412170525,0.5
2013-08-02,0.9210437741066869,1.0,0.9678489778659081,0.5,0.9830835290998591,1.0,0.9609060834511584,1.0,0.9548089931722267,0.5,0.9810753649156918,0.5
2013-08-05,0.925450067316788,1.0,0.9701640830213119,0.5,0.9877866218311858,1.0,0.9655030788058713,1.0,0.9570929065441176,0.5,0.9834221077310472,0.5
2013-08-06,0.9141108270868193,1.0,0.964220529723098,0.5,0.9756835919687881,1.0,0.9536730819859492,1.0,0.9512294316938923,0.5,0.9773973312893771,0.5
2013-08-07,0.9007361636707653,1.0,0.9571666120460728,0.5,0.9614080366898549,1.0,0.9397195698924954,0.5,0.944270552582431,0.5,0.9702470165012866,0.5
2013-08-08,0.8991874226766601,1.0,0.9563437278153435,0.5,0.9597549754511279,1.0,0.9389116850314478,0.5,0.9434587552030791,0.5,0.9694128869362317,0.5
2013-08-09,0.8933279055381694,1.0,0.9532277409131129,0.5,0.9535007723944757,1.0,0.9358524957171701,0.5,0.9403847504927401,0.5,0.9662543177202791,0.5
2013-08-12,0.8986996033767546,1.0,0.9560936826148096,0.5,0.9592342975719693,1.0,0.9386661976049724,0.5,0.9432120789016837,0.5,0.9691594246792377,0.5
2013-08-13,0.908125090968633,1.0,0.9611073986041676,0.5,0.9692946680622838,1.0,0.9435885245789682,0.5,0.9481582442904264,0.5,0.9742416568831596,0.5
2013-08-14,0.9041520358780282,1.0,0.9590049720328626,0.5,0.9650539955453145,1.0,0.9415244206199993,0.5,0.9460841440499193,0.5,0.972110499065336,0.5
2013-08-15,0.8968665854013526,1.0,0.9551412505826055,0.5,0.9572778109957374,1.0,0.9377311263139446,0.5,0.9422724791391887,0.5,0.9681939769441866,0.5
2013-08-16,0.9011580307110096,1.0,0.957426393382322,0.5,0.9618583198907121,1.0,0.9399746159863458,0.5,0.9445268338430218,0.5,0.9705103479456416,0.5
2013-08-19,0.8983391401644701,1.0,0.9559289422598017,0.5,0.9588495542440131,1.0,0.9385044601043079,0.5,0.9430495581199324,0.5,0.9689924330228926,0.5
2013-08-20,0.8906568390219041,1.0,0.9518415471564391,0.5,0.950649787923279,1.0,0.9344915692238979,0.5,0.9390172331471416,0.5,0.9648491805792849,0.5
2013-08-22,0.8885793428425868,1.0,0.9507314410578296,0.5,0.9484323555567928,1.0,0.9334016979179082,0.5,0.9379220836862568,0.5,0.9637239040426605,0.5
2013-08-23,0.8952803198457162,1.0,0.9543162810465131,0.5,0.9555846976124598,1.0,0.9369211941580642,0.5,0.9414586245501277,0.5,0.9673577335764963,0.5
2013-08-26,0.8977432956116721,1.0,0.9556289748593738,0.5,0.9582135747366027,1.0,0.938209960449844,0.5,0.9427536322284585,0.5,0.9686883663414496,0.5
2013-08-27,0.889313914562258,1.0,0.9511425248851292,0.5,0.9492164066289057,0.5,0.9338052885911703,0.5,0.9383276289151404,0.0,0.9641406056408459,0.5
2013-08-28,0.8897346444945773,1.0,0.9513675152533041,0.5,0.9494409413786593,0.5,0.9340261778797753,0.5,0.9383276289151404,0.0,0.9643686706722793,0.5
2013-08-29,0.9003233934939223,1.0,0.9570286367390647,0.5,0.9550905987681786,0.5,0.9395841095718723,0.5,0.9383276289151404,0.0,0.9701071556575308,0.5
2013-08-30,0.9121754693981506,1.0,0.9633279154910768,0.5,0.961377121118823,0.5,0.9457685663268147,0.5,0.9383276289151404,0.0,0.9764925188099132,0.5
2013-09-02,0.9141051415471936,1.0,0.964346857082515,0.5,0.9623939992950001,0.5,0.9467689348540924,0.5,0.9383276289151404,0.0,0.9775253850075427,0.5
2013-09-03,0.9197349628847964,1.0,0.9673164829308415,0.5,0.9653576114803781,0.5,0.9496844309545734,0.5,0.9383276289151404,0.0,0.9805355930352807,0.5
2013-09-04,0.919174368677679,1.0,0.9670216849517154,0.5,0.9650634104840959,0.5,0.9493950064942307,0.5,0.9383276289151404,0.0,0.9802367664191848,0.5
2013-09-05,0.9289148351648342,1.0,0.9721454365681659,0.5,0.9701767862091626,0.5,0.9544253633878487,0.5,0.9383276289151404,0.0,0.985430537970125,0.5
2013-09-06,0.9283576522814923,1.0,0.9718538798092092,0.5,0.9698858198693928,0.5,0.9541391210673604,0.5,0.9383276289151404,0.0,0.9851349968679195,0.5
2013-09-09,0.9315313205006904,1.0,0.9735150616632474,0.5,0.9715436377347413,0.5,0.9557700232297885,1.0,0.9383276289151404,0.0,0.9868188800262562,0.5
2013-09-10,0.9334257423040526,1.0,0.9745049629784951,0.5,0.9725315344429556,0.5,0.9577137384126911,1.0,0.9383276289151404,0.0,0.9878223090903944,0.5
2013-09-11,0.9334507586784067,1.0,0.9745180216396498,0.5,0.9725445666595713,0.5,0.9577394057200284,1.0,0.9383276289151404,0.0,0.9878355462080136,0.5
2013-09-12,0.9353122043519386,1.0,0.9754896917241694,0.5,0.9735142690563471,0.5,0.9596492867250775,1.0,0.9383276289151404,0.0,0.9888204948978905,0.5
2013-09-13,0.9288124954515674,1.0,0.9721002357745846,0.5,0.9701316769497851,0.5,0.9529804536005448,1.0,0.9383276289151404,0.0,0.9853847194735708,0.5
2013-09-14,0.9258878538679854,1.0,0.9705697628390467,0.5,0.9686043033098676,0.5,0.9499797120336628,1.0,0.9383276289151404,0.0,0.9838333314697965,0.5
2013-09-16,0.9387212539116505,1.0,0.9772961228321947,0.5,0.9753170420375986,0.5,0.9631470406976719,1.0,0.9383276289151404,0.0,0.9906516122509393,0.5
2013-09-17,0.9380890219052463,1.0,0.9769670166752741,0.5,0.974988602339553,0.5,0.9624983578395123,1.0,0.9383276289151404,0.0,0.9903180086098952,0.5
2013-09-18,0.9334723637289856,1.0,0.9745630216064955,0.5,0.9725894754988987,0.5,0.9577615729400017,1.0,0.9383276289151404,0.0,0.987881161133383,0.5
2013-09-23,0.942984271523178,1.0,0.9795283285407681,0.5,0.9775447274013714,0.5,0.9675209832070967,1.0,0.9383276289151404,0.0,0.9929143227359307,0.5
2013-09-24,0.943699512408121,1.0,0.9798998080710686,0.5,0.9779154546642814,0.5,0.9682548348577845,1.0,0.9383276289151404,0.0,0.9932908788144956,0.5
2013-09-25,0.9419688341459856,1.0,0.9790012745471021,0.5,0.9770187407223219,0.5,0.966479123868362,1.0,0.9383276289151404,0.0,0.992380066151493,0.5
2013-09-26,0.9306864493122764,1.0,0.9731383050242588,0.5,0.9711676440495911,0.5,0.9549031682592627,1.0,0.9383276289151404,0.0,0.9864369747233281,0.5
2013-09-27,0.9359171457681383,1.0,0.9758729484086743,0.5,0.9738967496240474,1.0,0.9602699688843238,1.0,0.9383276289151404,1.0,0.989208989074364,0.5
2013-09-30,0.9294572356451487,1.0,0.9725051013900139,0.5,0.967174695754119,1.0,0.9536419701123732,1.0,0.9318510810966528,1.0,0.9857951178833254,0.5
2013-10-01,0.9309525325667701,1.0,0.9732873772326244,0.5,0.9687306719623492,1.0,0.9551761750736678,1.0,0.9333502292010906,1.0,0.9865880841159768,0.5
2013-10-02,0.934307000946073,1.0,0.9750408832475335,0.5,0.9722212649770101,1.0,0.9586179276484353,1.0,0.9367133371159891,1.0,0.9883655531145514,0.5
2013-10-03,0.9505107888799933,1.0,0.9834960032900073,0.5,0.9890826041156264,1.0,0.9752433426282445,1.0,0.9529588583998208,1.0,0.9969362187563818,0.5
2013-10-04,0.9511396095626219,1.0,0.9838213244938204,0.5,0.9897369423993916,1.0,0.9758885253990399,1.0,0.9535892986292915,1.0,0.9972659857200764,1.0
2013-10-07,0.9476270831817181,1.0,0.9820047150699056,0.5,0.9860818773748874,1.0,0.9722846021097326,1.0,0.9500677256295894,1.0,0.993583116193456,1.0
2013-10-08,0.95240179935958,1.0,0.9844786807695973,0.5,0.9910503519743997,1.0,0.9771835577237831,1.0,0.9548547392345585,1.0,0.9985893865535335,1.0
2013-10-09,0.9488858616549005,1.0,0.98266150354697,0.5,0.9873917371942873,1.0,0.9735761343471114,1.0,0.9513297461251123,1.0,0.9949029402679036,1.0
2013-10-11,0.9494134797321876,1.0,0.9829347028821469,0.5,0.9879407660616781,1.0,0.97411748119277,1.0,0.9518587230988457,1.0,0.9954561456613489,1.0
2013-10-14,0.9408385488683493,1.0,0.978495858637351,0.5,0.9790178637147091,1.0,0.9653194282550336,1.0,0.9432617072390999,1.0,0.9864653657648628,1.0
2013-10-15,0.9515182665017093,1.0,0.9840494467042029,0.5,0.990130965271894,1.0,0.976277035096463,1.0,0.9539689308108716,1.0,0.9976630059701135,1.0
2013-10-16,0.9474587912087905,1.0,0.981950314949963,0.5,0.9859067560982198,1.0,0.9721119311331005,1.0,0.949899000215554,1.0,0.9934066627489951,1.0
2013-10-17,0.952291499890837,1.0,0.9844546348509596,0.5,0.9909355765430702,1.0,0.9770703882323417,1.0,0.9547441556861703,1.0,0.9984737380122314,1.0
2013-10-18,0.9598544047012584,1.0,0.9883638037842167,0.5,0.998805384726294,1.0,0.9848300819187076,1.0,0.9623265389885398,1.0,1.0064034127359456,1.0
2013-10-21,0.9573675496688735,1.0,0.9870834442384204,0.5,0.9962176128879674,1.0,0.9822785182302274,1.0,0.9598332789851896,1.0,1.0037959554181344,1.0
2013-10-22,0.957248153336729,1.0,0.987021893090795,0.5,0.996093371441683,1.0,0.9821560151724815,1.0,0.9597135751441509,1.0,1.0036707688528075,1.0
2013-10-23,0.9544451823011421,1.0,0.9855768165094614,0.5,0.9931766555836697,1.0,0.9792801100549215,1.0,0.9569033849711934,1.0,1.0007318652001305,1.0
2013-10-24,0.9567307692307686,1.0,0.9867568850622336,0.5,0.9955549918411165,1.0,0.9816251685889156,1.0,0.9591948584996496,1.0,1.0031282937363903,1.0
2013-10-25,0.9491007750527614,1.0,0.9828221577960734,0.5,0.9876153717975998,1.0,0.9737966398510548,1.0,0.9515452130389824,1.0,0.9951282760854928,1.0
2013-10-28,0.9560610126628334,1.0,0.986425924606992,0.5,0.9948580564900539,1.0,0.9809379847697504,1.0,0.9585233769532514,1.0,1.0024260567175562,1.0
2013-10-29,0.9575563095844548,1.0,0.9871973187068122,0.5,0.9964140326982841,1.0,0.9824721897310451,1.0,0.9600225250576893,1.0,1.0039938694166517,1.0
2013-10-30,0.9625686813186808,1.0,0.989781083174166,0.5,1.0016298069384961,1.0,0.9876149847647994,1.0,0.9650478063081545,1.0,1.00924932065438,1.0
2013-10-31,0.9608630194308997,1.0,0.9889041421809769,0.5,0.9998549291344312,1.0,0.9858649410827142,1.0,0.9633377514361722,1.0,1.0074609411497084,1.0
2013-11-01,0.9538265955898402,1.0,0.9852832573400315,0.5,0.992532966566729,1.0,0.9786454275462189,1.0,0.9562832050709547,1.0,1.0000832795664365,1.0
2013-11-04,0.9499558802125022,1.0,0.9832840726492015,0.5,0.9885051772033709,1.0,0.9746739950836735,1.0,0.9524025205481361,1.0,0.9960248503438349,1.0
2013-11-05,0.9395013099483295,1.0,0.9778733937738555,0.5,0.9776263595163228,1.0,0.9639473940082796,1.0,0.9419210242194662,1.0,0.985063276233201,1.0
2013-11-06,0.9417493723164247,1.0,0.979043333801627,0.5,0.9799656484620801,1.0,0.9662539515812677,1.0,0.9441748765407387,1.0,0.9874203604203581,1.0
2013-11-07,0.9419472290954073,1.0,0.9791461798274406,0.5,0.9801715342873516,1.0,0.9664569566483895,1.0,0.9443732429058886,1.0,0.9876278124429,1.0
2013-11-08,0.9357932010042933,1.0,0.9759476497453722,0.5,0.9737677751702857,1.0,0.9601427990434264,1.0,0.9382033649277768,1.0,0.9811753391900448,1.0
