score,label,liquidity,horizon,decile,mean_ret,win_rate,n_days
mom_only_20d,純動量 20d baseline (對照),all,20,10,0.020444904979301463,0.6395325408019343,4963
mom_only_20d,純動量 20d baseline (對照),all,60,1,0.03678311113427933,0.6189315458054032,4923
mom_only_20d,純動量 20d baseline (對照),all,60,2,0.03188851849288717,0.629087954499289,4923
mom_only_20d,純動量 20d baseline (對照),all,60,3,0.03126694116221064,0.6455413365833841,4923
mom_only_20d,純動量 20d baseline (對照),all,60,4,0.03221715991741964,0.6587446678854357,4923
mom_only_20d,純動量 20d baseline (對照),all,60,5,0.0325650747042445,0.6721511273613651,4923
mom_only_20d,純動量 20d baseline (對照),all,60,6,0.0345926354882745,0.6790574852732074,4923
mom_only_20d,純動量 20d baseline (對照),all,60,7,0.03676464916668672,0.6904326630103595,4923
mom_only_20d,純動量 20d baseline (對照),all,60,8,0.03940843631885988,0.6930733292707698,4923
mom_only_20d,純動量 20d baseline (對照),all,60,9,0.04431554798651419,0.68860450944546,4923
mom_only_20d,純動量 20d baseline (對照),all,60,10,0.05542717331244719,0.676416819012797,4923
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,1,0.006694260887006505,0.5870526739043024,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,2,0.005375456991041858,0.586248492159228,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,3,0.005183559887375813,0.5882589465219139,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,4,0.005045853591775787,0.5916767189384801,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,5,0.004885659139636437,0.593687173301166,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,6,0.005297192567359716,0.5934861278648975,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,7,0.005190058654751814,0.5918777643747487,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,8,0.005244818700447287,0.582227583433856,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,9,0.0057404439817814595,0.586248492159228,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,10,0.008349106301065827,0.598713309207881,4974
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,1,0.013624783975844343,0.604552780016116,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,2,0.011159614138405143,0.59709911361805,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,3,0.010572522084407865,0.5973005640612409,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,4,0.009992948656799857,0.5966962127316681,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,5,0.009643019449868832,0.5977034649476228,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,6,0.009963965471399518,0.5975020145044319,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,7,0.01053453089663691,0.5975020145044319,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,8,0.010324307880091355,0.58883964544722,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,9,0.011692059692562238,0.5940773569701854,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,20,10,0.014671703935657351,0.6021353746978243,4964
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,1,0.03793637831227601,0.6383021933387489,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,2,0.03219906946451738,0.6322095857026807,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,3,0.030430043952171394,0.6340373679935012,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,4,0.029455727718259654,0.6344435418359058,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,5,0.029807115633668287,0.6307879772542648,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,6,0.029026887547540625,0.630178716490658,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,7,0.030787072429672876,0.6289601949634444,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,8,0.030520342929615512,0.620633631194151,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,9,0.03368399869124526,0.625710804224208,4924
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,60,10,0.03663268714772626,0.6177904142973193,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,1,0.0061443713416656845,0.5938882187374347,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,2,0.005375977245703658,0.5898673100120627,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,3,0.005656373935651726,0.5882589465219139,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,4,0.005472183727710465,0.5896662645757941,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,5,0.005224246266864681,0.5906714917571371,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,6,0.005633734832513515,0.5892641737032569,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,7,0.005442084266788817,0.5890631282669884,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,8,0.005441063726149511,0.5918777643747487,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,9,0.005496885797380743,0.5798150381986329,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,10,10,0.007159138977616458,0.5932850824286289,4974
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,1,0.012450424047503275,0.5995165189363416,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,2,0.011249099328645271,0.5975020145044319,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,3,0.010863069299075814,0.5936744560838034,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,4,0.010919782224540542,0.6001208702659145,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,5,0.010429270798904074,0.5964947622884771,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,6,0.01063916537682383,0.5954875100725222,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,7,0.010747477584248278,0.5991136180499597,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,8,0.010842402123328302,0.5882352941176471,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,9,0.010769225204707225,0.5876309427880742,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,20,10,0.013317133892236117,0.5979049153908138,4964
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,1,0.03454980272383545,0.6322095857026807,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,2,0.03202215427873044,0.6356620633631194,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,3,0.03130015826214467,0.6320064987814785,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,4,0.03113718433921586,0.6374898456539398,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,5,0.03032624029715795,0.6297725426482534,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,6,0.030748752196793704,0.6269293257514216,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,7,0.03167844125114771,0.6228675873273761,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,8,0.032441365663606864,0.6267262388302194,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,9,0.03141883540609085,0.6171811535337124,4924
volconf_mom_5d,sign(prior_ret 5d)×RVOL 量確認,liq_50m,60,10,0.0348604324271971,0.6228675873273761,4924
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,1,0.006984194795791043,0.5865674643072591,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,2,0.0054681824638160076,0.5873718077619143,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,3,0.0052721469916462765,0.5845566056706214,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,4,0.004803412542319609,0.588578322943897,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,5,0.0050257731960562015,0.5944098129901468,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,6,0.004546453612484415,0.5926000402171727,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,7,0.00502355685489671,0.593203297808164,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,8,0.005149070321378715,0.5835511763523025,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,9,0.0062678631529894105,0.5944098129901468,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,10,10,0.008433768765848107,0.6006434747637242,4973
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,1,0.014785534250885812,0.5925851299617168,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,2,0.011431378659142868,0.5899657465242797,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,3,0.010422142326228566,0.5948015313318558,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,4,0.009565277406485573,0.5913761837598227,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,5,0.009953161288427338,0.6028611726778158,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,6,0.009279668769869905,0.5919806568607697,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,7,0.009960047649802498,0.5960104775337497,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,8,0.01007574853766692,0.5952045133991537,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,9,0.01184077964940974,0.6014507354422728,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,20,10,0.014841815757695716,0.6042716099133588,4963
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,1,0.039431883202266996,0.6242128783262239,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,2,0.03271847028778751,0.6284785699776559,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,3,0.030127418494054793,0.6323380052813325,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,4,0.02939954234851186,0.6294942108470445,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,5,0.029396608167503023,0.6368068251066423,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,6,0.02863363501231329,0.6301035953686777,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,7,0.02953821282067632,0.6272598009343896,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,8,0.030240004631153714,0.6270566727605119,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,9,0.03269730070624586,0.6258379037172456,4923
interact_20d,prior_ret(20d)×RVOL 交互 (乘積),liq_50m,60,10,0.03777042376547081,0.624822262847857,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,1,0.005981058992558164,0.5825457470339835,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,2,0.0053833280974776,0.5835511763523025,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,3,0.005614757932758292,0.5962195857631208,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,4,0.00544306094640089,0.5903880957168711,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,5,0.005339269439598345,0.5871707218982506,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,6,0.005541520612002887,0.5928011260808366,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,7,0.005246737000326401,0.5930022119445003,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,8,0.005670036622376096,0.5962195857631208,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,9,0.005353240531659121,0.5817414035793284,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,10,10,0.007430339437142192,0.5968228433541122,4973
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,1,0.012930317622255124,0.5921821478944187,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,2,0.011051248162470011,0.5972194237356437,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,3,0.011401329968107672,0.5927866209953657,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,4,0.01037527134095181,0.5988313520048358,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,5,0.010567058817147049,0.5968164416683458,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,6,0.010913282475500089,0.6006447713076768,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,7,0.010043281352489511,0.5988313520048358,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,8,0.010992329972646497,0.5954060044328028,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,9,0.010658279440311752,0.5952045133991537,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,20,10,0.013267574491041212,0.6002417892403789,4963
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,1,0.03641342325466181,0.6256347755433679,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,2,0.03266023862423368,0.6284785699776559,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,3,0.031844915582051145,0.6294942108470445,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,4,0.0306150102062036,0.6296973390209222,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,5,0.030392643108825165,0.6307129798903108,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,6,0.030702798408481054,0.6286816981515336,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,7,0.030318386882343475,0.6292910826731668,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,8,0.03142906721753661,0.6268535445866341,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,9,0.0321312102729323,0.6250253910217347,4923
volconf_mom_20d,sign(prior_ret 20d)×RVOL 量確認,liq_50m,60,10,0.03364445306080533,0.6201503148486696,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,1,0.00634312448295381,0.5844313804986824,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,2,0.00555627062296479,0.5852422460977093,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,3,0.005232121340125427,0.5905128724913845,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,4,0.005048592011229156,0.5974052300831137,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,5,0.004902762490732793,0.586255828096493,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,6,0.004911012590844762,0.5941617676870059,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,7,0.004662710431071641,0.5811879181025745,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,8,0.0048671350469634885,0.5830123657003852,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,9,0.005436077290218093,0.5817960673018447,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,10,10,0.008811679538790059,0.5990269612811676,4933
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,1,0.012229988180546289,0.5947592931139549,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,2,0.010851912507301567,0.5941499085923218,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,3,0.010316531033104273,0.5943530367661994,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,4,0.009359340282029956,0.5900873451147675,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,5,0.00963984547423727,0.5886654478976234,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,6,0.009780870361378185,0.591102985984156,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,7,0.009958439613154787,0.5898842169408897,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,8,0.009969938162411781,0.5864310379849685,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,9,0.011009208700535865,0.5906967296364005,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,20,10,0.015410066800859592,0.6083688807637619,4923
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,1,0.03425620412156992,0.6248208068810158,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,2,0.03211151415074685,0.6350604136801147,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,3,0.029614134556996817,0.6352652058160967,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,4,0.03025293501060584,0.6344460372721688,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,5,0.02985822553913517,0.631783739504403,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,6,0.029012203812754742,0.6297358181445832,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,7,0.029886406150668753,0.631988531640385,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,8,0.03074300040853703,0.6184722506655744,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,9,0.03298257406600291,0.6166291214417366,4883
interact_turn_5d,prior_ret(5d)×turnover 交互,liq_50m,60,10,0.04042882695162068,0.6272783125127995,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,1,0.005509224638221406,0.5813906345023312,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,2,0.0053648524758922725,0.5899047232921143,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,3,0.004870041805655444,0.5888911412933306,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,4,0.005317655551474417,0.5969997972836002,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,5,0.004580849068345136,0.5838232312994122,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,6,0.004371833042871599,0.5848368132981958,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,7,0.004941401103546598,0.5834177984998986,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,8,0.00552506074639044,0.5880802756943037,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,9,0.00616515976006888,0.5874721264950334,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,10,10,0.009063910617395652,0.5933509020879789,4933
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,1,0.012052991053393821,0.5915092423319115,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,2,0.010742539413076888,0.597603087548243,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,3,0.009667339029469405,0.6002437538086532,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,4,0.010077280154518075,0.5927280113751777,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,5,0.009078841954231896,0.5913061141580337,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,6,0.009330388759767837,0.5933373958968109,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,7,0.009701456626199135,0.5904936014625228,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,8,0.01072252177461649,0.5959780621572212,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,9,0.011814451900259338,0.5939467804184441,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,20,10,0.01529472083777407,0.5988218565915092,4923
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,1,0.03581856625333425,0.6270735203768175,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,2,0.03121234879765894,0.6266639361048536,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,3,0.029755747363198116,0.6395658406717182,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,4,0.029668381875531214,0.6373131271759165,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,5,0.02932210160192813,0.6371083350399345,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,6,0.029013502352733467,0.6235920540651239,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,7,0.030174079578568627,0.6266639361048536,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,8,0.03106270840195514,0.6197010034814663,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,9,0.03229828416892481,0.6184722506655744,4883
interact_turn_20d,prior_ret(20d)×turnover 交互,liq_50m,60,10,0.04070560184267133,0.6262543518328896,4883
rvol_only,純 RVOL baseline (對照),liq_50m,10,1,0.004447455054095667,0.5763972657820667,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,2,0.0042120139718817414,0.5782066747084841,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,3,0.004448406915761496,0.5806192199437072,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,4,0.005112473808764012,0.5892641737032569,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,5,0.005251607995526149,0.5902694008845999,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,6,0.0056439404555147215,0.5958986731001207,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,7,0.006239336517890843,0.5944913550462404,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,8,0.006212653352101832,0.5991154000804182,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,9,0.006838905702658856,0.5969039002814636,4974
rvol_only,純 RVOL baseline (對照),liq_50m,10,10,0.008609861417509319,0.605146763168476,4974
rvol_only,純 RVOL baseline (對照),liq_50m,20,1,0.010136999296999525,0.5741337630942788,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,2,0.009182150534993183,0.5827961321514907,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,3,0.00991762265617945,0.588436744560838,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,4,0.010193750768829621,0.5900483481063659,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,5,0.010598803336984637,0.5981063658340048,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,6,0.01110256569202529,0.5993150684931506,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,7,0.011664307113373898,0.6019339242546333,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,8,0.011911241859122419,0.6015310233682514,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,9,0.012756528108757126,0.6148267526188558,4964
rvol_only,純 RVOL baseline (對照),liq_50m,20,10,0.01475461568846391,0.6112006446414182,4964
rvol_only,純 RVOL baseline (對照),liq_50m,60,1,0.031679400517056304,0.6066206336311941,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,2,0.030591277381188223,0.6131194151096669,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,3,0.03172497467655939,0.6214459788789602,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,4,0.030500345142809707,0.6309910641754671,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,5,0.029921574624298498,0.6277416734362307,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,6,0.03247917645937098,0.6328188464662876,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,7,0.030996395424399647,0.6348497156783103,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,8,0.032319975145462615,0.6383021933387489,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,9,0.034062777496273657,0.6368805848903331,4924
rvol_only,純 RVOL baseline (對照),liq_50m,60,10,0.03624007954316496,0.6338342810722989,4924
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,1,0.0062379774634333885,0.5739847205468436,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,2,0.005563462971998015,0.5774024929634097,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,3,0.004948434733278844,0.5788098110172899,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,4,0.004650990521666933,0.587253719340571,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,5,0.004541574033279997,0.5856453558504222,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,6,0.004477659679941727,0.587253719340571,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,7,0.005431063477463198,0.5904704463208685,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,8,0.0054248539905097405,0.595697627663852,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,9,0.0058990047154846015,0.5886610373944512,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,10,10,0.009752529487580581,0.6025331724969843,4974
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,1,0.012236391379847613,0.5795729250604351,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,2,0.0100617372481785,0.5777598710717163,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,3,0.009626822700371764,0.5811845286059629,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,4,0.00941206652199389,0.5864222401289283,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,5,0.009396451519062418,0.5932715551974215,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,6,0.009520420426712417,0.5952860596293312,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,7,0.010795578583463429,0.6011281224818694,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,8,0.011662733114236316,0.6109991941982272,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,9,0.011850499852460098,0.6027397260273972,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,20,10,0.01747309538586509,0.6140209508460919,4964
mom_only_5d,純動量 5d baseline (對照),liq_50m,60,1,0.03260979752114395,0.593216896831844,4924
mom_only_5d,純動量 5d baseline (對照),liq_50m,60,2,0.029627658828129493,0.6096669374492283,4924
