feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
roe_4q_delta,244,-5.91015752222864e-05,-0.01705333119929335,0.22868852459016398,0.24262295081967214,0.1870289036196512,-0.18496040508863107,0.010322086704227195,0.027519207776271055,0.01719712107204386,0.8545454545454544,0.9880560043777341
eps_yoy,244,0.03066843436641701,0.021129198888164787,0.23770491803278687,0.23401639344262293,0.1870289036196512,-0.171077013528028,-0.008180251825432389,0.023335289371966147,0.031515541197398536,0.8909090909090909,4.2413154351575445e-14
sector_return_60d,231,-0.0007079842577078187,-0.001384198697565626,0.1774891774891775,0.17683982683982688,0.1870289036196512,-0.12779874303058972,,,,,0.9028975637893047
sector_return_120d,219,0.012980499350604855,0.017194051910865333,0.2041095890410959,0.182648401826484,0.1870289036196512,-0.1284473485547589,,,,,0.026208126750454086
stock_rs_in_sector_60d,231,-0.002914922374110729,0.007999056077276419,0.4099567099567099,0.3826839826839827,0.1870289036196512,-0.5253978533328486,0.0003566358053278351,0.0311168900679034,0.030760254262575563,0.9393939393939393,0.5984462565435467
sector_momentum_rank,231,0.0028202706449585815,0.005385187149145897,0.17316017316017315,0.17359307359307358,0.1870289036196512,-0.131907513029397,,,,,0.6567728028307034
cfo_to_revenue,244,0.021319627364586594,0.020336083236528146,0.19016393442622953,0.1864754098360656,0.1870289036196512,-0.13769320190061984,0.023780363557611057,0.019235114781139977,-0.00454524877647108,-0.10303030303030303,4.266593091217474e-09
cfo_to_ni,244,0.0213648763662703,0.03243333157997079,0.2192622950819672,0.2155737704918033,0.1870289036196512,-0.13498885041744027,0.02232969267869289,0.02501748054822335,0.002687787869530462,0.22424242424242422,9.764346065486992e-16
fcf_to_revenue,244,-0.001688836905338931,-0.01707866160188476,0.22090163934426232,0.21905737704918035,0.1870289036196512,-0.13909265205556123,0.06129292744658374,0.057500031763174406,-0.0037928956834093336,-0.12727272727272726,0.8351258357330466
capex_intensity,244,-0.03939347181648775,-0.04858539860179509,0.1975409836065574,0.1862704918032787,0.1870289036196512,-0.1362716813679746,0.07600362089637808,0.04507912858241037,-0.030924492313967704,-0.5393939393939393,1.7099150177556054e-07
interest_coverage,0,,,,,0.1870289036196512,,,,,,
cfo_to_revenue_4q_delta,244,0.0049456707915598065,0.004363826902587709,0.20614754098360658,0.20450819672131143,0.1870289036196512,-0.15819260853987144,0.016617322282998413,0.018047620253061072,0.0014302979700626592,0.4545454545454545,0.030812910501694848
fcf_to_revenue_4q_delta,244,0.016566133948087085,0.018291852879017096,0.246311475409836,0.2467213114754099,0.1870289036196512,-0.14420209052879432,0.04984220964130506,0.07839858609464068,0.028556376453335613,0.17575757575757575,0.007065870381013659
f_score_4q_delta,244,0.04730827506040712,0.042008222518454104,0.310655737704918,0.2852459016393442,0.1870289036196512,-0.17673392635280097,0.005343337254745035,0.04665812616349094,0.0413147889087459,0.9515151515151514,1.0791726148674467e-33
f_score_1q_delta,244,0.038328026142044495,0.04339777128159507,0.21762295081967217,0.22459016393442624,0.1870289036196512,-0.14360487199926622,0.006824177530842114,0.032713339854593446,0.02588916232375133,0.9515151515151514,3.1512367539731303e-27
composite_score,244,0.11495150234649482,0.12349750183425695,0.16475409836065577,0.16762295081967216,0.1870289036196512,-0.1254844959906912,-0.0030346883337784097,0.05300695147466468,0.05604163980844309,0.9878787878787878,1.1874979654926775e-60
composite_wf_score,244,0.002216346972911757,0.0010183771014740071,0.21918367346938777,0.20673469387755106,0.1870289036196512,-0.13848945066137158,0.019606268556256343,0.023335578812236614,0.0037293102559802713,0.2727272727272727,0.36764215523922705
composite_parsi,244,0.09228273331673442,0.10427721670831826,0.24262295081967214,0.23401639344262293,0.1870289036196512,-0.1883556225388743,-0.002684105263845007,0.05493694774565932,0.057621053009504326,0.9878787878787878,1.6272960719777522e-48
